"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"84","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","1750,33","1723,69","1779,92","1747,37|1779,92|1723,69","229786","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"85","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","1749,09","1730,69","1785,43","1730,69|1785,43|1731,14","195649","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"86","muhasebe","admin/muhasebe/finans/transfer-olustur","filament.admin.muhasebe.pages.finans.transfer-olustur","App\Filament\Clusters\Muhasebe\Pages\TransferOlusturSayfasi","200","1748,1","1709,23","1801,62","1801,62|1709,23|1733,47","175710","http://localhost/yalova-kamera/admin/muhasebe/finans/transfer-olustur",
"87","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","1742,18","1692,72","1827,55","1827,55|1692,72|1706,27","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"88","teknik-servis","admin/teknik-servis/servis-kayitlari/olustur/bakim","filament.admin.teknik-servis.resources.servis-kayitlari.create_bakim","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\BakimKaydiOlusturSayfasi","200","1741,71","1727,62","1758,13","1727,62|1758,13|1739,37","261256","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/olustur/bakim",
"89","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","1740,05","1580,49","2048,85","2048,85|1590,82|1580,49","124185","http://localhost/yalova-kamera/admin/restoran/mutfak",
"90","teknik-servis","admin/teknik-servis/sablonlar/teslim-belgesi","filament.admin.teknik-servis.pages.sablonlar.teslim-belgesi","App\Filament\Clusters\TeknikServis\Pages\TeslimEdildiBelgesiSablonuSayfasi","200","1738,24","1732,66","1741,72","1741,72|1740,33|1732,66","239098","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/teslim-belgesi",
"91","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","1735,92","1649,9","1900,69","1900,69|1649,9|1657,17","143308","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"92","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","1735,57","1698,59","1776,06","1776,06|1732,07|1698,59","166949","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"93","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","1733,3","1696,11","1800,01","1800,01|1696,11|1703,77","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"94","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","1733,22","1700,62","1752,45","1746,61|1700,62|1752,45","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"95","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","1733,11","1703,93","1754,57","1754,57|1703,93|1740,82","228761","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"96","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","1732,86","1680,92","1781,89","1781,89|1735,78|1680,92","192840","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"97","web","admin/web/web-ayarlar/menu-ayarlari/utility-menu","filament.admin.web.pages.web-ayarlar.menu-ayarlari.utility-menu","App\Filament\Clusters\Web\Pages\UtilityMenuAyarlari","200","1727,82","1624,67","1843,52","1843,52|1715,27|1624,67","161048","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/utility-menu",
"98","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","1726,53","1719,22","1733,84","1726,52|1733,84|1719,22","192734","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"99","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/create","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\CreatePersonelVardiyaSablonu","200","1726,34","1622,1","1875,45","1875,45|1622,1|1681,47","152743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/create",
"100","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1726,19","1709,94","1750,25","1750,25|1709,94|1718,37","192037","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"101","web","admin/web/web-moduller/ucuncu-grup/rakamlarla-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.rakamlarla-biz","App\Filament\Clusters\Web\Pages\ModulRakamlarlaBiz","200","1724,81","1688,93","1743,96","1741,56|1743,96|1688,93","220365","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/rakamlarla-biz",
"102","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1724,57","1693,65","1768,47","1693,65|1711,6|1768,47","192922","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"103","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","1723,56","1697,4","1742,29","1742,29|1730,99|1697,4","201343","http://localhost/yalova-kamera/admin/siparisler",
"104","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1723,22","1719,74","1725,9","1725,9|1719,74|1724,01","180976","http://localhost/yalova-kamera/admin/web/projeler/liste",
"105","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","1721,52","1663,94","1754,87","1754,87|1745,75|1663,94","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"106","personel-takip","admin/personel-takip/maas-donemleri","filament.admin.personel-takip.resources.maas-donemleri.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\ListPersonelMaasDonemleri","200","1720,79","1675,69","1760,56","1675,69|1726,11|1760,56","164610","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri",
"107","e-ticaret","admin/e-ticaret/pazaryeri-entegrasyonu","filament.admin.e-ticaret.pages.pazaryeri-entegrasyonu","App\Filament\Clusters\ETicaret\Pages\PazaryeriEntegrasyonuSayfasi","200","1720,34","1630,28","1823,34","1823,34|1630,28|1707,41","135744","http://localhost/yalova-kamera/admin/e-ticaret/pazaryeri-entegrasyonu",
"108","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","1719,8","1705,17","1730,46","1730,46|1705,17|1723,78","201615","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"109","muhasebe","admin/muhasebe/finans/tahsilat-olustur","filament.admin.muhasebe.pages.finans.tahsilat-olustur","App\Filament\Clusters\Muhasebe\Pages\TahsilatOlusturSayfasi","200","1717,34","1691,46","1741,66","1741,66|1691,46|1718,91","175967","http://localhost/yalova-kamera/admin/muhasebe/finans/tahsilat-olustur",
"110","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","1717,19","1622,78","1900,59","1900,59|1628,22|1622,78","120919","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"111","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","1716,34","1698,19","1726,04","1724,8|1726,04|1698,19","138570","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"112","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","1716,26","1693,72","1739,53","1715,53|1739,53|1693,72","192872","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"113","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","1715,91","1676,48","1738,96","1738,96|1732,27|1676,48","192840","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"114","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","1713,06","1672,36","1745,37","1672,36|1745,37|1721,46","167177","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"115","teknik-servis","admin/teknik-servis/sablonlar/talep-formu","filament.admin.teknik-servis.pages.sablonlar.talep-formu","App\Filament\Clusters\TeknikServis\Pages\ServisTalepFormuSablonuSayfasi","200","1711,9","1698,1","1730,92","1698,1|1706,68|1730,92","239050","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/talep-formu",
"116","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","1711,31","1694,92","1727,12","1727,12|1694,92|1711,91","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"117","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","1711,1","1646,73","1834,77","1834,77|1646,73|1651,82","177793","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"118","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\ListTeknikServisDurumlari","200","1710,22","1655,88","1808,86","1665,92|1808,86|1655,88","142022","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari",
"119","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","1709,48","1690,54","1746,58","1746,58|1691,32|1690,54","192816","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"120","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","1709,35","1687,74","1723,94","1723,94|1687,74|1716,37","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"121","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","1707,59","1696,15","1725,11","1696,15|1725,11|1701,5","194450","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"122","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1707,28","1614,35","1870,6","1870,6|1636,9|1614,35","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"123","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","1707,27","1669,16","1737,87","1714,78|1737,87|1669,16","170435","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"124","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","1707,06","1669,12","1727,11","1727,11|1724,96|1669,12","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"125","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","1706,96","1681,08","1739,41","1739,41|1681,08|1700,4","160767","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"126","teknik-servis","admin/teknik-servis/servis-kayit/servis-ekle","filament.admin.teknik-servis.pages.servis-kayit.servis-ekle","App\Filament\Clusters\TeknikServis\Pages\ServisEkle","200","1705,85","1606,64","1892,18","1606,64|1892,18|1618,72","111993","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayit/servis-ekle",
"127","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","1704,83","1656,63","1780,87","1677|1780,87|1656,63","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"128","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","1703,93","1684,78","1734,77","1684,78|1734,77|1692,24","183088","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"129","teknik-servis","admin/teknik-servis/operasyon/bakim-hatirlatmalari","filament.admin.teknik-servis.pages.operasyon.bakim-hatirlatmalari","App\Filament\Clusters\TeknikServis\Pages\BakimHatirlatmalariSayfasi","200","1703,93","1628,27","1810,25","1810,25|1628,27|1673,26","142208","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/bakim-hatirlatmalari",
"130","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","1703,43","1656,84","1738,94","1714,51|1656,84|1738,94","211209","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"131","personel-takip","admin/personel-takip/vardiyalar","filament.admin.personel-takip.resources.vardiyalar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\ListPersonelVardiyalari","200","1702,99","1659,55","1743,41","1743,41|1705,99|1659,55","166938","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar",
"132","sistem-roller","admin/sistem-roller/create","filament.admin.resources.sistem-roller.create","App\Filament\Resources\RoleResource\Pages\CreateRole","200","1701,07","1668,42","1741,86","1741,86|1692,94|1668,42","137605","http://localhost/yalova-kamera/admin/sistem-roller/create",
"133","restoran","admin/restoran/masalar","filament.admin.restoran.resources.masalar.index","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\ListRestoranMasalari","200","1699,84","1692,93","1704,5","1702,1|1692,93|1704,5","181750","http://localhost/yalova-kamera/admin/restoran/masalar",
"134","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","1699,34","1690,43","1710,56","1697,02|1690,43|1710,56","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"135","muhasebe","admin/muhasebe/finans/senet","filament.admin.muhasebe.pages.finans.senet","App\Filament\Clusters\Muhasebe\Pages\SenetYonetimiSayfasi","200","1699,02","1640,18","1810,68","1640,18|1646,19|1810,68","112099","http://localhost/yalova-kamera/admin/muhasebe/finans/senet",
"136","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","1698,73","1677,16","1713,56","1713,56|1677,16|1705,47","166912","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"137","muhasebe","admin/muhasebe/tanimlar/birimler","filament.admin.muhasebe.resources.tanimlar.birimler.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\ListBirimler","200","1698,49","1647,33","1743,99","1743,99|1704,16|1647,33","160723","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler",
"138","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","1698,4","1679,22","1733,82","1733,82|1679,22|1682,14","163247","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"139","restoran","admin/restoran/adisyon-kalemleri","filament.admin.restoran.resources.adisyon-kalemleri.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\ListRestoranAdisyonKalemleri","200","1697,71","1655,54","1730,94","1706,66|1655,54|1730,94","156830","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri",
"140","web","admin/web/projeler/ayarlar","filament.admin.web.pages.projeler.ayarlar","App\Filament\Clusters\Web\Pages\WebProjeAyarlar","200","1697,21","1649,48","1740,6","1701,54|1740,6|1649,48","146358","http://localhost/yalova-kamera/admin/web/projeler/ayarlar",
"141","teknik-servis","admin/teknik-servis/raporlar/tahsilat-servis","filament.admin.teknik-servis.pages.raporlar.tahsilat-servis","App\Filament\Clusters\TeknikServis\Pages\TeknikServisTahsilatServisRaporuSayfasi","200","1696,5","1582,43","1911,66","1582,43|1595,4|1911,66","112230","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/tahsilat-servis",
"142","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","1695,92","1681,72","1704,9","1681,72|1704,9|1701,13","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"143","e-ticaret","admin/e-ticaret/mesaj-yonetimi/urun-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.urun-mesajlari","App\Filament\Clusters\ETicaret\Pages\UrunMesajlariSayfasi","200","1694,69","1649,37","1777,75","1649,37|1656,96|1777,75","132790","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/urun-mesajlari",
"144","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","1694,52","1646,91","1769,45","1667,19|1646,91|1769,45","165938","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"145","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1694,25","1573,3","1927,83","1927,83|1581,63|1573,3","114195","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"146","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","1693,46","1670,27","1720,58","1670,27|1720,58|1689,54","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"147","muhasebe","admin/muhasebe/faturalar/giden-iade-faturalari","filament.admin.muhasebe.pages.faturalar.giden-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GidenIadeFaturasiSayfasi","200","1693,05","1669,38","1716,26","1716,26|1669,38|1693,51","159552","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-iade-faturalari",
"148","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","1691,93","1660,01","1720,18","1720,18|1660,01|1695,59","160825","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"149","product-categories","admin/product-categories/create","filament.admin.resources.product-categories.create","App\Filament\Resources\ProductCategoryResource\Pages\CreateProductCategory","200","1691,44","1629,07","1776,24","1629,07|1776,24|1669,01","154977","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/create",
"150","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","1691,3","1660,03","1707,66","1707,66|1660,03|1706,21","196912","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"151","personel-takip","admin/personel-takip/personeller/create","filament.admin.personel-takip.resources.personeller.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\CreatePersonel","200","1690,38","1667,21","1704,99","1698,96|1667,21|1704,99","215884","http://localhost/yalova-kamera/admin/personel-takip/personeller/create",
"152","restoran","admin/restoran/tanimlar/salonlar/create","filament.admin.restoran.resources.tanimlar.salonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\CreateRestoranSalon","200","1690,14","1636,24","1737,64","1737,64|1696,55|1636,24","144785","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar/create",
"153","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","1689,7","1666,5","1713,36","1666,5|1713,36|1689,23","192816","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"154","muhasebe","admin/muhasebe/satis/barkodlu-satis-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisFisiSayfasi","200","1689,58","1613,21","1828,13","1828,13|1613,21|1627,41","116872","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-fisi",
"155","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","1689,55","1645,09","1730,99","1730,99|1692,57|1645,09","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"156","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","1689,15","1668,15","1703,97","1668,15|1695,34|1703,97","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"157","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","1689,04","1652,93","1740,1","1674,1|1652,93|1740,1","145924","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"158","muhasebe","admin/muhasebe/stok/stok-kategorileri/create","filament.admin.muhasebe.resources.stok.stok-kategorileri.create","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\CreateStokKategorisi","200","1688","1632,03","1759,71","1759,71|1632,03|1672,26","154961","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri/create",
"159","restoran","admin/restoran/qr-menu/kategoriler/create","filament.admin.restoran.resources.qr-menu.kategoriler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\CreateRestoranMenuKategori","200","1686,36","1667,98","1703,54","1687,56|1667,98|1703,54","144860","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler/create",
"160","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","1686,14","1667,29","1705,82","1667,29|1685,3|1705,82","178658","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"161","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","1685,84","1659,89","1713,44","1713,44|1684,19|1659,89","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"162","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","1685,55","1663,49","1717,29","1663,49|1717,29|1675,89","160783","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"163","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","1685,14","1681,84","1688,35","1688,35|1685,25|1681,84","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"164","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/yeni","filament.admin.teknik-servis.resources.servis-kayitlari.yeni","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariYeniSayfasi","200","1684,83","1654,35","1723,53","1676,6|1654,35|1723,53","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/yeni",
