"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"83","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","1733,37","1668,7","1826,25","1826,25|1705,15|1668,7","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
"84","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","1732,75","1665,68","1784,73","1784,73|1665,68|1747,84","192840","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"85","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","1732,71","1654,64","1815,61","1815,61|1654,64|1727,9","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"86","muhasebe","admin/muhasebe/tanimlar/stok-kategorileri","filament.admin.muhasebe.pages.tanimlar.stok-kategorileri","App\Filament\Clusters\Muhasebe\Pages\StokKategoriTanimlariSayfasi","200","1732,04","1628,18","1882,43","1685,51|1882,43|1628,18","112201","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-kategorileri",
"87","restoran","admin/restoran/masalar/create","filament.admin.restoran.resources.masalar.create","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\CreateRestoranMasa","200","1731,56","1668,6","1812,06","1668,6|1714,02|1812,06","160786","http://localhost/yalova-kamera/admin/restoran/masalar/create",
"88","sistem-denetim-kayitlari","admin/sistem-denetim-kayitlari","filament.admin.resources.sistem-denetim-kayitlari.index","App\Filament\Resources\DenetimKayidiKaynagi\Pages\DenetimKayitlariListesi","200","1729,11","1715,51","1753,67","1753,67|1715,51|1718,16","184887","http://localhost/yalova-kamera/admin/sistem-denetim-kayitlari",
"89","teknik-servis","admin/teknik-servis/servis-kayit/servis-ekle","filament.admin.teknik-servis.pages.servis-kayit.servis-ekle","App\Filament\Clusters\TeknikServis\Pages\ServisEkle","200","1728,2","1594","1893,12","1697,49|1893,12|1594","111993","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayit/servis-ekle",
"90","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","1728,04","1664,9","1838,16","1838,16|1664,9|1681,05","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"91","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","1727,49","1648,18","1835,95","1835,95|1648,18|1698,35","192816","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"92","personel-takip","admin/personel-takip","filament.admin.personel-takip","App\Filament\Clusters\PersonelTakip","200","1725,94","1626,52","1903,74","1647,56|1903,74|1626,52","110854","http://localhost/yalova-kamera/admin/personel-takip",
"93","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGiden","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenFatura","200","1724,29","1687,87","1781,04","1703,97|1687,87|1781,04","192922","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-fatura",
"94","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","1723,05","1676,34","1754,96","1754,96|1676,34|1737,84","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"95","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","1721,28","1688,37","1774,53","1700,95|1774,53|1688,37","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"96","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","1720,03","1651,2","1822,91","1822,91|1651,2|1685,99","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"97","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","1719,25","1707,27","1742,15","1708,32|1742,15|1707,27","192734","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"98","web","admin/web/web-moduller/ucuncu-grup/referanslar","filament.admin.web.pages.web-moduller.ucuncu-grup.referanslar","App\Filament\Clusters\Web\Pages\ModulReferanslar","200","1718,66","1702,84","1741,72","1741,72|1711,43|1702,84","228360","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/referanslar",
"99","restoran","admin/restoran/masalar","filament.admin.restoran.resources.masalar.index","App\Filament\Clusters\Restoran\Resources\RestoranMasaKaynagi\Pages\ListRestoranMasalari","200","1716,86","1699,35","1730,51","1730,51|1699,35|1720,72","181750","http://localhost/yalova-kamera/admin/restoran/masalar",
"100","personel-takip","admin/personel-takip/maas-donemleri","filament.admin.personel-takip.resources.maas-donemleri.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\ListPersonelMaasDonemleri","200","1716,5","1673,87","1797,78","1673,87|1677,85|1797,78","160024","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri",
"101","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","1714,13","1681,5","1771,5","1771,5|1689,39|1681,5","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"102","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","1712,39","1675,43","1745,19","1745,19|1716,54|1675,43","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"103","e-ticaret","admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari","filament.admin.e-ticaret.pages.mesaj-yonetimi.musteri-mesajlari","App\Filament\Clusters\ETicaret\Pages\MusteriMesajlariSayfasi","200","1711,34","1650,38","1799,6","1799,6|1650,38|1684,03","132807","http://localhost/yalova-kamera/admin/e-ticaret/mesaj-yonetimi/musteri-mesajlari",
"104","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","1711,27","1677,21","1756,9","1699,71|1756,9|1677,21","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"105","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","1711,25","1671,3","1764,08","1764,08|1698,36|1671,3","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"106","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/create","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\CreateTeknikServisDurumu","200","1710,94","1674,75","1765,21","1765,21|1692,85|1674,75","155854","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/create",
"107","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","1710,72","1662,57","1762,75","1662,57|1706,84|1762,75","192816","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"108","web","admin/web/web-ayarlar/aboneler","filament.admin.web.pages.web-ayarlar.aboneler","App\Filament\Clusters\Web\Pages\WebAboneler","200","1710,4","1654,01","1755,83","1755,83|1721,37|1654,01","179764","http://localhost/yalova-kamera/admin/web/web-ayarlar/aboneler",
"109","web","admin/web/servisler/web-servis-listesi","filament.admin.web.pages.servisler.web-servis-listesi","App\Filament\Clusters\Web\Pages\WebServisListesi","200","1709,88","1691,52","1742,32","1742,32|1695,81|1691,52","182021","http://localhost/yalova-kamera/admin/web/servisler/web-servis-listesi",
"110","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","1709,5","1699,3","1729,55","1699,3|1729,55|1699,66","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"111","web","admin/web/bloglar/ayarlar","filament.admin.web.pages.bloglar.ayarlar","App\Filament\Clusters\Web\Pages\BlogAyarlar","200","1709,42","1625,47","1860,39","1860,39|1642,41|1625,47","142665","http://localhost/yalova-kamera/admin/web/bloglar/ayarlar",
"112","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","1709,24","1678,37","1728,29","1728,29|1721,05|1678,37","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"113","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","1707,52","1692,32","1737,16","1737,16|1692,32|1693,07","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"114","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/create","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\CreateDovizKuru","200","1706,47","1687,91","1728,95","1702,56|1687,91|1728,95","183021","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/create",
"115","restoran","admin/restoran/adisyon-kalemleri/create","filament.admin.restoran.resources.adisyon-kalemleri.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKalemiKaynagi\Pages\CreateRestoranAdisyonKalemi","200","1706,29","1657,51","1742,66","1742,66|1718,7|1657,51","167177","http://localhost/yalova-kamera/admin/restoran/adisyon-kalemleri/create",
"116","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","1705,71","1695,59","1711,6","1695,59|1711,6|1709,93","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"117","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","1705,49","1679,24","1728,84","1679,24|1728,84|1708,41","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"118","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","1705,46","1675,34","1738,54","1738,54|1675,34|1702,51","183088","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"119","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","1704,93","1670,3","1764,26","1764,26|1670,3|1680,23","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"120","sistem-yetkiler","admin/sistem-yetkiler","filament.admin.resources.sistem-yetkiler.index","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiListesi","200","1704,6","1682,4","1727,98","1727,98|1703,44|1682,4","149538","http://localhost/yalova-kamera/admin/sistem-yetkiler",
"121","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","1702,68","1664,81","1728,4","1664,81|1714,83|1728,4","192832","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"122","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","1702,5","1636,22","1798,2","1798,2|1673,06|1636,22","145970","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"123","e-ticaret","admin/e-ticaret/kampanya-yonetimi","filament.admin.e-ticaret.pages.kampanya-yonetimi","App\Filament\Clusters\ETicaret\Pages\KampanyaYonetimiSayfasi","200","1701,81","1640,86","1807,04","1807,04|1657,52|1640,86","137942","http://localhost/yalova-kamera/admin/e-ticaret/kampanya-yonetimi",
"124","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","1699,51","1691,32","1706,6","1706,6|1700,62|1691,32","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"125","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","1699,44","1688,24","1710,54","1699,53|1688,24|1710,54","165857","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"126","sistem-firmalar","admin/sistem-firmalar/create","filament.admin.resources.sistem-firmalar.create","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaOlustur","200","1699","1669,81","1728,43","1728,43|1669,81|1698,76","158255","http://localhost/yalova-kamera/admin/sistem-firmalar/create",
"127","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","1698,39","1668,85","1720,97","1720,97|1668,85|1705,36","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"128","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","1696,94","1694,94","1698,01","1694,94|1697,88|1698,01","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"129","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","1696,83","1690,1","1704,98","1695,41|1704,98|1690,1","192872","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"130","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","1696,5","1678,28","1714,58","1696,64|1714,58|1678,28","160804","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"131","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","1696,39","1668","1720,8","1720,8|1668|1700,38","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"132","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","1695,78","1663,31","1728","1728|1663,31|1696,03","161811","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"133","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","1695,35","1656,12","1749,6","1680,33|1749,6|1656,12","162643","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"134","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","1694,76","1646,36","1728,98","1708,94|1646,36|1728,98","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"135","teknik-servis","admin/teknik-servis/servis-kayitlari","filament.admin.teknik-servis.resources.servis-kayitlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ListTeknikServisKayitlari","200","1693,63","1671,94","1710,01","1710,01|1698,95|1671,94","145871","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari",
"136","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","1692,78","1683,32","1709,86","1685,18|1709,86|1683,32","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"137","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","1692","1640,04","1752,58","1752,58|1683,38|1640,04","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"138","teknik-servis","admin/teknik-servis/raporlar/tahsilat-servis","filament.admin.teknik-servis.pages.raporlar.tahsilat-servis","App\Filament\Clusters\TeknikServis\Pages\TeknikServisTahsilatServisRaporuSayfasi","200","1691,53","1606,79","1829,9","1829,9|1606,79|1637,9","112230","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/tahsilat-servis",
"139","sistem-roller","admin/sistem-roller","filament.admin.resources.sistem-roller.index","App\Filament\Resources\RoleResource\Pages\ListRoles","200","1691,01","1664,87","1713,61","1713,61|1664,87|1694,55","140128","http://localhost/yalova-kamera/admin/sistem-roller",
"140","muhasebe","admin/muhasebe/tanimlar/para-birimleri/create","filament.admin.muhasebe.resources.tanimlar.para-birimleri.create","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\CreateParaBirimi","200","1691,01","1642,34","1733,93","1696,77|1642,34|1733,93","145121","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri/create",
"141","restoran","admin/restoran/adisyonlar","filament.admin.restoran.resources.adisyonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\ListRestoranAdisyonlari","200","1690,99","1665,11","1710,39","1697,45|1665,11|1710,39","162048","http://localhost/yalova-kamera/admin/restoran/adisyonlar",
"142","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","1690,31","1676,12","1698,2","1696,61|1676,12|1698,2","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"143","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-fisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-fisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeFisiSayfasi","200","1689,5","1618,17","1829,33","1829,33|1621|1618,17","112444","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-fisi",
"144","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","1688,44","1650,52","1725,22","1689,58|1650,52|1725,22","162370","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"145","web","admin/web/sayfalar/bilgi-sayfalari","filament.admin.web.pages.sayfalar.bilgi-sayfalari","App\Filament\Clusters\Web\Pages\BilgiSayfalari","200","1688,27","1680,42","1695,21","1689,17|1695,21|1680,42","167841","http://localhost/yalova-kamera/admin/web/sayfalar/bilgi-sayfalari",
"146","muhasebe","admin/muhasebe/tanimlar/stok-modelleri/create","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\CreateMuhasebeStokModeli","200","1688,18","1653,68","1718,61","1718,61|1653,68|1692,25","150604","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri/create",
"147","muhasebe","admin/muhasebe/faturalar/bekleyen-faturalar","filament.admin.muhasebe.pages.faturalar.bekleyen-faturalar","App\Filament\Clusters\Muhasebe\Pages\BekleyenFatura","200","1688,14","1605,26","1851,02","1851,02|1608,14|1605,26","145721","http://localhost/yalova-kamera/admin/muhasebe/faturalar/bekleyen-faturalar",
"148","personel-takip","admin/personel-takip/izinler","filament.admin.personel-takip.resources.izinler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\ListPersonelIzinleri","200","1687,88","1653,29","1712,91","1712,91|1697,44|1653,29","159088","http://localhost/yalova-kamera/admin/personel-takip/izinler",
"149","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","1687,41","1662,69","1702,59","1702,59|1662,69|1696,95","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"150","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","1686,66","1680,74","1696,78","1680,74|1682,46|1696,78","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"151","muhasebe","admin/muhasebe/finans/tahsilat-olustur","filament.admin.muhasebe.pages.finans.tahsilat-olustur","App\Filament\Clusters\Muhasebe\Pages\TahsilatOlusturSayfasi","200","1686,11","1638,64","1726,89","1692,8|1638,64|1726,89","175967","http://localhost/yalova-kamera/admin/muhasebe/finans/tahsilat-olustur",
"152","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.parca_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariParcaBekleyenSayfasi","200","1686,02","1664,65","1707,05","1686,36|1664,65|1707,05","145964","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen",
"153","restoran","admin/restoran/qr-menu/urunler/create","filament.admin.restoran.resources.qr-menu.urunler.create","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\CreateRestoranMenuUrun","200","1685,69","1659,53","1713,11","1713,11|1684,43|1659,53","166488","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler/create",
"154","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri/create","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\CreateOdemeYontemi","200","1684,15","1627,54","1788,72","1627,54|1636,19|1788,72","144973","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri/create",
"155","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","1683,13","1643,51","1745,57","1745,57|1643,51|1660,32","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"156","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","1683,01","1670,19","1703,08","1703,08|1670,19|1675,77","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"157","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","1682,88","1647,97","1740,22","1740,22|1647,97|1660,45","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"158","personel-takip","admin/personel-takip/ayarlar","filament.admin.personel-takip.pages.ayarlar","App\Filament\Clusters\PersonelTakip\Pages\PersonelAyarlariSayfasi","200","1681,97","1652,1","1740,09","1652,1|1653,71|1740,09","138192","http://localhost/yalova-kamera/admin/personel-takip/ayarlar",
"159","teknik-servis","admin/teknik-servis/operasyon/bakim-hatirlatmalari","filament.admin.teknik-servis.pages.operasyon.bakim-hatirlatmalari","App\Filament\Clusters\TeknikServis\Pages\BakimHatirlatmalariSayfasi","200","1681,91","1644,69","1734,54","1734,54|1666,5|1644,69","142208","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/bakim-hatirlatmalari",
"160","muhasebe","admin/muhasebe/faturalar/proforma-fatura","filament.admin.muhasebe.pages.faturalar.proforma-fatura","App\Filament\Clusters\Muhasebe\Pages\ProformaFaturaSayfasi","200","1681,27","1666,34","1692,63","1666,34|1692,63|1684,85","159510","http://localhost/yalova-kamera/admin/muhasebe/faturalar/proforma-fatura",
"161","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","1680,67","1634,65","1726,07","1634,65|1681,29|1726,07","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"162","personel-takip","admin/personel-takip/tanimlar/subeler/create","filament.admin.personel-takip.resources.tanimlar.subeler.create","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\CreateSube","200","1680,38","1664,53","1693,2","1693,2|1683,41|1664,53","142533","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler/create",
"163","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","1679,6","1661,48","1701,05","1701,05|1661,48|1676,27","160783","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
