"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"91","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","419,38","414,06","424,69","414,06|424,69","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"92","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","418,61","412,36","424,86","412,36|424,86","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"93","teknik-servis","admin/teknik-servis","filament.admin.teknik-servis","App\Filament\Clusters\TeknikServis","200","418,41","398,38","438,45","438,45|398,38","110848","http://localhost/yalova-kamera/admin/teknik-servis",
"94","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","418,25","389,24","447,25","389,24|447,25","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"95","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","418,18","406,24","430,11","430,11|406,24","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"96","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","417,48","416,09","418,87","416,09|418,87","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"97","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","416,86","414,78","418,95","414,78|418,95","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"98","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","416,85","407,99","425,7","425,7|407,99","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"99","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","414,33","413,44","415,22","413,44|415,22","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"100","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","414,08","386,81","441,35","441,35|386,81","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"101","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","413,24","389,84","436,65","389,84|436,65","192101","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"102","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","412,63","403,91","421,36","421,36|403,91","211209","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"103","muhasebe","admin/muhasebe/tanimlar/tasarimlar","filament.admin.muhasebe.resources.tanimlar.tasarimlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeTasarimTanimKaynagi\Pages\ListMuhasebeTasarimlari","200","411,07","404,81","417,33","404,81|417,33","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/tasarimlar",
"104","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","410,99","405,52","416,47","405,52|416,47","160825","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"105","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","410,82","402,77","418,86","418,86|402,77","160813","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"106","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","410,76","394,59","426,93","426,93|394,59","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"107","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","410,32","405,43","415,21","415,21|405,43","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"108","personel-takip","admin/personel-takip","filament.admin.personel-takip","App\Filament\Clusters\PersonelTakip","200","409,99","386,23","433,75","433,75|386,23","110854","http://localhost/yalova-kamera/admin/personel-takip",
"109","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","409,95","401,88","418,02","418,02|401,88","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"110","firma-ici-kullanicilar","admin/firma-ici-kullanicilar","filament.admin.resources.firma-ici-kullanicilar.index","App\Filament\Resources\FirmaIciKullaniciKaynagi\Pages\FirmaIciKullaniciListesi","200","409,8","397,3","422,3","422,3|397,3","153019","http://localhost/yalova-kamera/admin/firma-ici-kullanicilar",
"111","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","408","407,2","408,81","407,2|408,81","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"112","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","407,91","389,43","426,39","426,39|389,43","110812","http://localhost/yalova-kamera/admin/ayarlar",
"113","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","407,34","400,26","414,43","414,43|400,26","159649","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"114","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","406,15","399,39","412,91","412,91|399,39","192199","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"115","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-edilen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_edilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimEdilenSayfasi","200","406,07","404,95","407,19","404,95|407,19","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-edilen",
"116","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","406,03","379,14","432,91","432,91|379,14","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"117","web","admin/web/web-moduller","filament.admin.web.pages.web-moduller","App\Filament\Clusters\Web\Pages\WebModuller","200","405,18","396,32","414,04","396,32|414,04","113176","http://localhost/yalova-kamera/admin/web/web-moduller",
"118","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","404,96","388,84","421,08","421,08|388,84","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"119","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","404,94","394,68","415,2","394,68|415,2","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"120","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","404,63","399,85","409,41","409,41|399,85","160767","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"121","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","404,47","401,55","407,39","407,39|401,55","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"122","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","403,39","379,78","427","427|379,78","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"123","teklif-yonetimi","admin/teklif-yonetimi","filament.admin.teklif-yonetimi","App\Filament\Clusters\TeklifYonetimi","200","402,79","388,51","417,07","417,07|388,51","110961","http://localhost/yalova-kamera/admin/teklif-yonetimi",
"124","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","402,27","394,46","410,08","410,08|394,46","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"125","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","401,97","398,23","405,71","405,71|398,23","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"126","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanici-gruplari","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanici-gruplari","App\Filament\Clusters\Ayarlar\Pages\KullaniciGruplari","200","400,87","388,85","412,89","412,89|388,85","112010","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanici-gruplari",
"127","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","400,85","381,7","420,01","420,01|381,7","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"128","muhasebe","admin/muhasebe/satis/hizli-satis","filament.admin.muhasebe.pages.satis.hizli-satis","App\Filament\Clusters\Muhasebe\Pages\HizliSatisSayfasi","200","400,31","364,19","436,43","364,19|436,43","130035","http://localhost/yalova-kamera/admin/muhasebe/satis/hizli-satis",
"129","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","399,73","399,1","400,37","399,1|400,37","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"130","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","399,72","381,13","418,31","418,31|381,13","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"131","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","399,04","392,49","405,6","392,49|405,6","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"132","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","398,19","395,81","400,56","395,81|400,56","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"133","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","396,19","389,06","403,33","389,06|403,33","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"134","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","395,7","372,02","419,39","419,39|372,02","96464","http://localhost/yalova-kamera/admin/restoran",
"135","teknik-servis","admin/teknik-servis/operasyon/bakim-hatirlatmalari","filament.admin.teknik-servis.pages.operasyon.bakim-hatirlatmalari","App\Filament\Clusters\TeknikServis\Pages\BakimHatirlatmalariSayfasi","200","395,49","394,89","396,09","394,89|396,09","142191","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/bakim-hatirlatmalari",
"136","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","395,31","393,92","396,69","393,92|396,69","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"137","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","392,89","373,58","412,21","373,58|412,21","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"138","teknik-servis","admin/teknik-servis/operasyon/garantili-cihazlar","filament.admin.teknik-servis.pages.operasyon.garantili-cihazlar","App\Filament\Clusters\TeknikServis\Pages\GarantiliCihazlarSayfasi","200","392,61","389,88","395,34","395,34|389,88","141927","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/garantili-cihazlar",
"139","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.parca_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariParcaBekleyenSayfasi","200","392,46","391,15","393,78","391,15|393,78","145964","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen",
"140","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","390,96","383,21","398,71","398,71|383,21","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"141","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","390,31","385,75","394,87","394,87|385,75","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"142","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","389,95","389,7","390,19","389,7|390,19","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"143","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","389,87","385,14","394,59","385,14|394,59","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"144","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","389,13","376,39","401,87","401,87|376,39","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"145","personel-takip","admin/personel-takip/izinler","filament.admin.personel-takip.resources.izinler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\ListPersonelIzinleri","200","388,71","382,83","394,59","382,83|394,59","154511","http://localhost/yalova-kamera/admin/personel-takip/izinler",
"146","teknik-servis","admin/teknik-servis/tanimlar/arizalar","filament.admin.teknik-servis.resources.tanimlar.arizalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\ListTeknikServisArizalari","200","388,66","382,24","395,07","395,07|382,24","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar",
"147","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","388,62","384,86","392,38","392,38|384,86","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"148","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","387,92","374,76","401,08","401,08|374,76","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"149","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","387,78","380,03","395,52","395,52|380,03","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"150","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","387,21","386,31","388,11","386,31|388,11","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"151","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","386,46","377,7","395,21","377,7|395,21","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"152","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","386,32","385,72","386,92","385,72|386,92","146000","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"153","muhasebe","admin/muhasebe/finans/transfer-olustur","filament.admin.muhasebe.pages.finans.transfer-olustur","App\Filament\Clusters\Muhasebe\Pages\TransferOlusturSayfasi","200","386,08","382,52","389,63","389,63|382,52","175710","http://localhost/yalova-kamera/admin/muhasebe/finans/transfer-olustur",
"154","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","385,26","372,12","398,39","398,39|372,12","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"155","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","384,92","383,74","386,1","386,1|383,74","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"156","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","384,85","381,38","388,32","381,38|388,32","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"157","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","384,58","376,9","392,26","392,26|376,9","159502","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"158","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","384,29","371,62","396,96","396,96|371,62","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"159","teknik-servis","admin/teknik-servis/tanimlar/cihazlar","filament.admin.teknik-servis.resources.tanimlar.cihazlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\ListTeknikServisCihazlari","200","382,37","377,44","387,3","377,44|387,3","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar",
"160","teknik-servis","admin/teknik-servis/tanimlar/markalar","filament.admin.teknik-servis.resources.tanimlar.markalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\ListTeknikServisMarkalari","200","382,13","378,99","385,28","378,99|385,28","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar",
"161","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iade","filament.admin.teknik-servis.resources.servis-kayitlari.iade","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIadeSayfasi","200","382,11","376,53","387,69","387,69|376,53","145906","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iade",
"162","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","382,1","376,42","387,78","387,78|376,42","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"163","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/create","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\CreateDovizKuru","200","381,9","377,48","386,32","377,48|386,32","183021","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/create",
"164","muhasebe","admin/muhasebe/faturalar/tum-faturalar","filament.admin.muhasebe.pages.faturalar.tum-faturalar","App\Filament\Clusters\Muhasebe\Pages\TumFaturalarSayfasi","200","380,99","378,73","383,24","383,24|378,73","166568","http://localhost/yalova-kamera/admin/muhasebe/faturalar/tum-faturalar",
"165","personel-takip","admin/personel-takip/giris-cikis","filament.admin.personel-takip.resources.giris-cikis.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\ListPersonelGirisCikislari","200","380,39","377,95","382,83","382,83|377,95","158656","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis",
"166","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","380,17","368,14","392,2","392,2|368,14","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"167","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","379,67","368,97","390,36","390,36|368,97","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"168","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","378,44","369,12","387,77","387,77|369,12","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"169","sistem-firmalar","admin/sistem-firmalar/create","filament.admin.resources.sistem-firmalar.create","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaOlustur","200","377,63","365,3","389,97","365,3|389,97","158255","http://localhost/yalova-kamera/admin/sistem-firmalar/create",
"170","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","377,06","374,67","379,45","374,67|379,45","145924","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"171","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","376,88","367,46","386,3","367,46|386,3","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"172","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","376,52","374","379,05","374|379,05","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"173","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","376,46","370,98","381,94","381,94|370,98","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"174","product-categories","admin/product-categories/create","filament.admin.resources.product-categories.create","App\Filament\Resources\ProductCategoryResource\Pages\CreateProductCategory","200","376,43","374,8","378,07","378,07|374,8","154977","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/create",
"175","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","376,25","368,23","384,28","368,23|384,28","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"176","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/create","filament.admin.teklif-yonetimi.resources.sablonlar.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\CreateTeklifSablonu","200","376,21","363,73","388,7","388,7|363,73","163662","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/create",
