"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"90","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","421,38","419,8","422,97","422,97|419,8","222740","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"91","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\ListDovizKurlari","200","419,52","406,62","432,43","432,43|406,62","163464","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari",
"92","personel-takip","admin/personel-takip","filament.admin.personel-takip","App\Filament\Clusters\PersonelTakip","200","418,55","405,87","431,23","431,23|405,87","110854","http://localhost/yalova-kamera/admin/personel-takip",
"93","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","417,73","407,76","427,69","427,69|407,76","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"94","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","417,57","406,63","428,52","406,63|428,52","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"95","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","417,4","378,99","455,82","455,82|378,99","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"96","muhasebe","admin/muhasebe/satis/hizli-satis","filament.admin.muhasebe.pages.satis.hizli-satis","App\Filament\Clusters\Muhasebe\Pages\HizliSatisSayfasi","200","417,02","377,37","456,67","377,37|456,67","130035","http://localhost/yalova-kamera/admin/muhasebe/satis/hizli-satis",
"97","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","416,93","395,31","438,54","438,54|395,31","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"98","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","416,2","415,59","416,82","416,82|415,59","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"99","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","413,73","387,76","439,71","387,76|439,71","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"100","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","412,43","398,76","426,1","426,1|398,76","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"101","web","admin/web/web-moduller","filament.admin.web.pages.web-moduller","App\Filament\Clusters\Web\Pages\WebModuller","200","411,7","397,75","425,65","397,75|425,65","113176","http://localhost/yalova-kamera/admin/web/web-moduller",
"102","web","admin/web/web-ayarlar/web-api-ayarlar","filament.admin.web.pages.web-ayarlar.web-api-ayarlar","App\Filament\Clusters\Web\Pages\WebApiAyarlar","200","411,63","367,04","456,22","367,04|456,22","140849","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-api-ayarlar",
"103","muhasebe","admin/muhasebe/tanimlar/varyantlar","filament.admin.muhasebe.resources.tanimlar.varyantlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\ListMuhasebeVaryantlari","200","411,16","408,25","414,06","414,06|408,25","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar",
"104","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","410,95","408,04","413,85","408,04|413,85","160783","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"105","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","410,91","405,49","416,33","405,49|416,33","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"106","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","410,68","405,99","415,37","405,99|415,37","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
"107","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","410,55","396,49","424,61","396,49|424,61","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"108","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","410,39","400,74","420,03","400,74|420,03","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"109","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","409,96","409,54","410,39","410,39|409,54","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"110","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","409,92","395","424,84","395|424,84","192247","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"111","teklif-yonetimi","admin/teklif-yonetimi","filament.admin.teklif-yonetimi","App\Filament\Clusters\TeklifYonetimi","200","409,71","381,31","438,11","438,11|381,31","110961","http://localhost/yalova-kamera/admin/teklif-yonetimi",
"112","teknik-servis","admin/teknik-servis","filament.admin.teknik-servis","App\Filament\Clusters\TeknikServis","200","409,49","392,17","426,81","426,81|392,17","110848","http://localhost/yalova-kamera/admin/teknik-servis",
"113","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","409,08","403,95","414,21","414,21|403,95","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"114","web","admin/web","filament.admin.web","App\Filament\Clusters\Web","200","408,91","407,07","410,74","407,07|410,74","110788","http://localhost/yalova-kamera/admin/web",
"115","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","408,74","403,32","414,17","403,32|414,17","192247","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"116","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","408,56","408,18","408,93","408,18|408,93","192191","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"117","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","408,52","404,09","412,95","412,95|404,09","160813","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"118","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","407,52","385,69","429,35","429,35|385,69","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"119","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","406,89","396,9","416,89","396,9|416,89","159657","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"120","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","406,76","405,57","407,96","405,57|407,96","192191","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"121","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","406,29","401,04","411,55","401,04|411,55","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"122","muhasebe","admin/muhasebe/tanimlar/tasarimlar","filament.admin.muhasebe.resources.tanimlar.tasarimlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeTasarimTanimKaynagi\Pages\ListMuhasebeTasarimlari","200","406,03","397,99","414,07","397,99|414,07","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/tasarimlar",
"123","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","405,91","393,04","418,78","393,04|418,78","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"124","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","405,68","393,67","417,69","417,69|393,67","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"125","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","405,45","378,69","432,21","432,21|378,69","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"126","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","405,44","397,36","413,52","413,52|397,36","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"127","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","404,9","395,8","413,99","413,99|395,8","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"128","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","404,31","403,66","404,96","403,66|404,96","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"129","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","403,06","383,05","423,08","423,08|383,05","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"130","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","401,78","371,33","432,23","432,23|371,33","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"131","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","399,86","384,4","415,32","415,32|384,4","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"132","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","398,9","377,91","419,89","419,89|377,91","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"133","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","398,22","392,08","404,36","404,36|392,08","165244","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"134","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","397,78","394,88","400,69","394,88|400,69","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"135","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","397,54","397,27","397,8","397,8|397,27","192215","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"136","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","397,25","382,42","412,08","412,08|382,42","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"137","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","395,99","377,66","414,33","377,66|414,33","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"138","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","395,93","378,65","413,2","413,2|378,65","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"139","restoran","admin/restoran/tanimlar/salonlar","filament.admin.restoran.resources.tanimlar.salonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranSalonKaynagi\Pages\ListRestoranSalonlari","200","395,56","388,92","402,21","402,21|388,92","165857","http://localhost/yalova-kamera/admin/restoran/tanimlar/salonlar",
"140","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","394,99","389,98","400,01","400,01|389,98","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"141","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","394,67","391,03","398,31","398,31|391,03","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"142","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","393,46","390,03","396,89","396,89|390,03","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"143","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.tamamlanan_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTamamlananDisServisSayfasi","200","393,27","393,05","393,49","393,05|393,49","146008","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis",
"144","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","392,06","386,61","397,52","397,52|386,61","159502","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"145","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","391,88","384,59","399,17","399,17|384,59","96464","http://localhost/yalova-kamera/admin/restoran",
"146","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","391,57","372,95","410,19","410,19|372,95","110812","http://localhost/yalova-kamera/admin/ayarlar",
"147","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iade","filament.admin.teknik-servis.resources.servis-kayitlari.iade","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIadeSayfasi","200","391,48","384,58","398,37","398,37|384,58","145906","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iade",
"148","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","390,6","390,47","390,73","390,47|390,73","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"149","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","390,33","387,32","393,34","393,34|387,32","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"150","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","390,05","383,83","396,26","396,26|383,83","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"151","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","389,6","388,91","390,3","390,3|388,91","162643","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"152","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","388,67","375,7","401,64","401,64|375,7","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"153","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanici-gruplari","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanici-gruplari","App\Filament\Clusters\Ayarlar\Pages\KullaniciGruplari","200","388,45","368,49","408,42","408,42|368,49","112010","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanici-gruplari",
"154","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","387,43","384,66","390,21","390,21|384,66","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"155","personel-takip","admin/personel-takip/maas-donemleri/create","filament.admin.personel-takip.resources.maas-donemleri.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\CreatePersonelMaasDonemi","200","387,19","373,37","401","373,37|401","156034","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri/create",
"156","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","387,09","379,04","395,15","395,15|379,04","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"157","muhasebe","admin/muhasebe/finans/tahsilat-olustur","filament.admin.muhasebe.pages.finans.tahsilat-olustur","App\Filament\Clusters\Muhasebe\Pages\TahsilatOlusturSayfasi","200","385,66","377,26","394,05","394,05|377,26","175967","http://localhost/yalova-kamera/admin/muhasebe/finans/tahsilat-olustur",
"158","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","385,44","378,98","391,9","378,98|391,9","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"159","sistem-firmalar","admin/sistem-firmalar/create","filament.admin.resources.sistem-firmalar.create","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaOlustur","200","385,41","371,38","399,43","399,43|371,38","158255","http://localhost/yalova-kamera/admin/sistem-firmalar/create",
"160","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","384,89","382,08","387,71","387,71|382,08","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"161","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","384,42","370,39","398,44","370,39|398,44","145924","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"162","teknik-servis","admin/teknik-servis/operasyon/garantili-cihazlar","filament.admin.teknik-servis.pages.operasyon.garantili-cihazlar","App\Filament\Clusters\TeknikServis\Pages\GarantiliCihazlarSayfasi","200","382,54","376,2","388,88","376,2|388,88","141927","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/garantili-cihazlar",
"163","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","382,4","378,36","386,44","386,44|378,36","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"164","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","381,84","374,89","388,8","374,89|388,8","164961","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"165","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","381,46","367,43","395,48","367,43|395,48","146000","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"166","muhasebe","admin/muhasebe/faturalar/tum-faturalar","filament.admin.muhasebe.pages.faturalar.tum-faturalar","App\Filament\Clusters\Muhasebe\Pages\TumFaturalarSayfasi","200","380,99","380,51","381,46","380,51|381,46","166568","http://localhost/yalova-kamera/admin/muhasebe/faturalar/tum-faturalar",
"167","teknik-servis","admin/teknik-servis/ayarlar/telegram","filament.admin.teknik-servis.pages.ayarlar.telegram","App\Filament\Clusters\TeknikServis\Pages\TelegramSayfasi","200","380,98","380,57","381,38","380,57|381,38","141951","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/telegram",
"168","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","380,79","375,23","386,36","375,23|386,36","145970","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"169","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-edilen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_edilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimEdilenSayfasi","200","380,65","375,34","385,96","385,96|375,34","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-edilen",
"170","muhasebe","admin/muhasebe/faturalar/proforma-fatura","filament.admin.muhasebe.pages.faturalar.proforma-fatura","App\Filament\Clusters\Muhasebe\Pages\ProformaFaturaSayfasi","200","379,45","368,29","390,61","390,61|368,29","159510","http://localhost/yalova-kamera/admin/muhasebe/faturalar/proforma-fatura",
"171","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","379,16","364,17","394,16","364,17|394,16","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"172","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.parca_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariParcaBekleyenSayfasi","200","378,56","374,72","382,39","382,39|374,72","145964","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen",
"173","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","378,02","374,67","381,37","374,67|381,37","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"174","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","377,5","374,13","380,88","380,88|374,13","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"175","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/create","filament.admin.teklif-yonetimi.resources.sablonlar.create","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\CreateTeklifSablonu","200","376,94","356,27","397,61","397,61|356,27","163662","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/create",
"176","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","376,93","372,27","381,59","372,27|381,59","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
