"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"90","muhasebe","admin/muhasebe/tanimlar/tasarimlar","filament.admin.muhasebe.resources.tanimlar.tasarimlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeTasarimTanimKaynagi\Pages\ListMuhasebeTasarimlari","200","417,98","404,46","431,51","431,51|404,46","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/tasarimlar",
"91","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","417,68","410,11","425,25","410,11|425,25","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"92","muhasebe","admin/muhasebe/tanimlar/birimler","filament.admin.muhasebe.resources.tanimlar.birimler.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\ListBirimler","200","417,54","411,99","423,1","423,1|411,99","160723","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler",
"93","sistem-firmalar","admin/sistem-firmalar/create","filament.admin.resources.sistem-firmalar.create","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaOlustur","200","417,32","404,1","430,53","404,1|430,53","158255","http://localhost/yalova-kamera/admin/sistem-firmalar/create",
"94","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","416,38","414,5","418,25","414,5|418,25","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"95","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","416,34","410,99","421,69","421,69|410,99","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"96","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","415,3","408,47","422,13","408,47|422,13","160767","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"97","muhasebe","admin/muhasebe/cari-yonetimi/cariler/create","filament.admin.muhasebe.resources.cari-yonetimi.cariler.create","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\CreateCari","200","415,12","408,81","421,43","421,43|408,81","211209","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/create",
"98","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","414,8","412,64","416,97","416,97|412,64","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"99","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","414,62","396,2","433,04","396,2|433,04","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"100","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","414","371,6","456,4","456,4|371,6","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"101","muhasebe","admin/muhasebe/faturalar/tum-faturalar","filament.admin.muhasebe.pages.faturalar.tum-faturalar","App\Filament\Clusters\Muhasebe\Pages\TumFaturalarSayfasi","200","413,89","403,84","423,93","423,93|403,84","166568","http://localhost/yalova-kamera/admin/muhasebe/faturalar/tum-faturalar",
"102","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","413,04","396,68","429,4","396,68|429,4","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"103","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","412,33","411,88","412,78","412,78|411,88","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"104","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","412,16","378,85","445,47","445,47|378,85","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"105","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","411,88","410,66","413,09","410,66|413,09","192199","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"106","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","411,8","408,93","414,66","408,93|414,66","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"107","web","admin/web/projeler/liste","filament.admin.web.pages.projeler.liste","App\Filament\Clusters\Web\Pages\WebProje","200","411,73","408,42","415,05","415,05|408,42","180359","http://localhost/yalova-kamera/admin/web/projeler/liste",
"108","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","411,17","409,47","412,88","412,88|409,47","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"109","web","admin/web","filament.admin.web","App\Filament\Clusters\Web","200","410,95","407,17","414,73","407,17|414,73","110788","http://localhost/yalova-kamera/admin/web",
"110","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","410,39","403,4","417,38","403,4|417,38","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"111","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","409,92","402,66","417,18","417,18|402,66","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"112","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","409,76","405,54","413,98","413,98|405,54","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"113","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","409,34","377,63","441,05","377,63|441,05","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"114","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","408,76","395,45","422,07","395,45|422,07","192101","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"115","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","408,18","383,59","432,77","432,77|383,59","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"116","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","408,15","407,11","409,2","407,11|409,2","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"117","muhasebe","admin/muhasebe/tanimlar/varyantlar","filament.admin.muhasebe.resources.tanimlar.varyantlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\ListMuhasebeVaryantlari","200","408,14","399,42","416,85","416,85|399,42","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar",
"118","web","admin/web/web-moduller","filament.admin.web.pages.web-moduller","App\Filament\Clusters\Web\Pages\WebModuller","200","407,11","399,27","414,95","399,27|414,95","113176","http://localhost/yalova-kamera/admin/web/web-moduller",
"119","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","406,94","404,57","409,31","404,57|409,31","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"120","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","406,5","394,51","418,49","418,49|394,51","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"121","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","405,96","397,66","414,26","414,26|397,66","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"122","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","405,84","405,76","405,91","405,91|405,76","159649","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"123","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","405,42","390,53","420,3","390,53|420,3","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"124","muhasebe","admin/muhasebe/satis/hizli-satis","filament.admin.muhasebe.pages.satis.hizli-satis","App\Filament\Clusters\Muhasebe\Pages\HizliSatisSayfasi","200","404,64","364,26","445,02","364,26|445,02","130035","http://localhost/yalova-kamera/admin/muhasebe/satis/hizli-satis",
"125","web","admin/web/servisler/web-servis-kategori","filament.admin.web.pages.servisler.web-servis-kategori","App\Filament\Clusters\Web\Pages\WebServisKategori","200","403,47","391,75","415,19","415,19|391,75","168361","http://localhost/yalova-kamera/admin/web/servisler/web-servis-kategori",
"126","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","401,97","401,74","402,2","401,74|402,2","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"127","web","admin/web/web-ayarlar/web-genel-ayarlar","filament.admin.web.pages.web-ayarlar.web-genel-ayarlar","App\Filament\Clusters\Web\Pages\WebGenelAyarlar","200","401,88","399,59","404,18","404,18|399,59","133439","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-genel-ayarlar",
"128","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","400,68","400,41","400,95","400,41|400,95","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"129","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","400,47","391,42","409,52","409,52|391,42","110812","http://localhost/yalova-kamera/admin/ayarlar",
"130","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","400,46","395,37","405,54","395,37|405,54","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"131","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","399,47","384,59","414,35","414,35|384,59","155378","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"132","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","399,09","387,96","410,22","410,22|387,96","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"133","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","397,98","395,51","400,46","395,51|400,46","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"134","muhasebe","admin/muhasebe/finans/cek","filament.admin.muhasebe.pages.finans.cek","App\Filament\Clusters\Muhasebe\Pages\CekYonetimiSayfasi","200","396,92","336,07","457,77","336,07|457,77","112085","http://localhost/yalova-kamera/admin/muhasebe/finans/cek",
"135","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","396,53","392,75","400,32","400,32|392,75","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"136","restoran","admin/restoran/adisyonlar/create","filament.admin.restoran.resources.adisyonlar.create","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\CreateRestoranAdisyon","200","396,38","391,07","401,68","401,68|391,07","196901","http://localhost/yalova-kamera/admin/restoran/adisyonlar/create",
"137","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","396,32","371,68","420,96","420,96|371,68","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"138","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","395,08","380,63","409,52","380,63|409,52","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"139","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","394,19","385,89","402,48","402,48|385,89","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"140","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","394,06","382,86","405,26","405,26|382,86","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"141","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","393,67","381,03","406,31","381,03|406,31","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"142","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","393,58","382,98","404,18","382,98|404,18","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"143","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/create","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\CreateDovizKuru","200","393,34","392,01","394,67","394,67|392,01","183021","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/create",
"144","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","392,81","387,26","398,35","398,35|387,26","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"145","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iade","filament.admin.teknik-servis.resources.servis-kayitlari.iade","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIadeSayfasi","200","391,89","388,44","395,35","388,44|395,35","145906","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iade",
"146","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","391,33","386,96","395,71","395,71|386,96","145924","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"147","personel-takip","admin/personel-takip","filament.admin.personel-takip","App\Filament\Clusters\PersonelTakip","200","391,12","372,53","409,72","409,72|372,53","110854","http://localhost/yalova-kamera/admin/personel-takip",
"148","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanici-gruplari","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanici-gruplari","App\Filament\Clusters\Ayarlar\Pages\KullaniciGruplari","200","390,2","370,56","409,84","409,84|370,56","112010","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanici-gruplari",
"149","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","389,65","384,25","395,05","395,05|384,25","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"150","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","388,56","385,66","391,46","391,46|385,66","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"151","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","388,43","377,95","398,91","398,91|377,95","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"152","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","388,25","387,26","389,24","389,24|387,26","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"153","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","388,21","376,81","399,61","399,61|376,81","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"154","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","388,09","388","388,18","388|388,18","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"155","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","387,66","386,35","388,98","388,98|386,35","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"156","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.tamamlanan_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTamamlananDisServisSayfasi","200","387,14","377,72","396,57","377,72|396,57","146008","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis",
"157","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","386,03","378,68","393,37","393,37|378,68","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"158","sistem-planlar","admin/sistem-planlar/create","filament.admin.resources.sistem-planlar.create","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanOlustur","200","385,97","373,21","398,73","373,21|398,73","140845","http://localhost/yalova-kamera/admin/sistem-planlar/create",
"159","personel-takip","admin/personel-takip/personeller","filament.admin.personel-takip.resources.personeller.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\ListPersoneller","200","384,59","379,44","389,73","379,44|389,73","159540","http://localhost/yalova-kamera/admin/personel-takip/personeller",
"160","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","384,16","371,48","396,85","396,85|371,48","146000","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"161","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","383,88","372,62","395,15","395,15|372,62","164961","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"162","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","383,87","382,37","385,36","382,37|385,36","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"163","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","383,49","382,29","384,68","382,29|384,68","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"164","muhasebe","admin/muhasebe/faturalar/giden-iade-faturalari","filament.admin.muhasebe.pages.faturalar.giden-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GidenIadeFaturasiSayfasi","200","382,84","379,48","386,2","386,2|379,48","159552","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-iade-faturalari",
"165","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","382,45","361,55","403,35","403,35|361,55","96464","http://localhost/yalova-kamera/admin/restoran",
"166","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","382,18","372,59","391,77","372,59|391,77","145970","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"167","muhasebe","admin/muhasebe/finans/tahsilat-olustur","filament.admin.muhasebe.pages.finans.tahsilat-olustur","App\Filament\Clusters\Muhasebe\Pages\TahsilatOlusturSayfasi","200","382,18","376,56","387,8","376,56|387,8","175967","http://localhost/yalova-kamera/admin/muhasebe/finans/tahsilat-olustur",
"168","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","381,57","379,59","383,54","379,59|383,54","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"169","teknik-servis","admin/teknik-servis/sablonlar/talep-formu","filament.admin.teknik-servis.pages.sablonlar.talep-formu","App\Filament\Clusters\TeknikServis\Pages\ServisTalepFormuSablonuSayfasi","200","381,45","378,95","383,96","378,95|383,96","166482","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/talep-formu",
"170","muhasebe","admin/muhasebe/faturalar/proforma-fatura","filament.admin.muhasebe.pages.faturalar.proforma-fatura","App\Filament\Clusters\Muhasebe\Pages\ProformaFaturaSayfasi","200","381,31","377,86","384,77","384,77|377,86","159510","http://localhost/yalova-kamera/admin/muhasebe/faturalar/proforma-fatura",
"171","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/yeni","filament.admin.teknik-servis.resources.servis-kayitlari.yeni","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariYeniSayfasi","200","380,11","378,52","381,71","378,52|381,71","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/yeni",
"172","teknik-servis","admin/teknik-servis/sablonlar/kabul-formu","filament.admin.teknik-servis.pages.sablonlar.kabul-formu","App\Filament\Clusters\TeknikServis\Pages\ServisKabulFormuSablonuSayfasi","200","379,47","371,52","387,42","387,42|371,52","176733","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/kabul-formu",
"173","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","379,23","368,27","390,19","390,19|368,27","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"174","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","377,53","376,58","378,49","376,58|378,49","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
"175","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","377,08","370,29","383,87","383,87|370,29","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"176","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","376,5","375,56","377,45","377,45|375,56","161811","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"177","muhasebe","admin/muhasebe/faturalar/iptal-faturalar","filament.admin.muhasebe.pages.faturalar.iptal-faturalar","App\Filament\Clusters\Muhasebe\Pages\IptalFatura","200","376,23","368,78","383,68","368,78|383,68","158808","http://localhost/yalova-kamera/admin/muhasebe/faturalar/iptal-faturalar",
