"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"87","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","417,96","409,77","423,32","423,32|409,77|420,79","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"88","muhasebe","admin/muhasebe/tanimlar/para-birimleri","filament.admin.muhasebe.resources.tanimlar.para-birimleri.index","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\ListParaBirimleri","200","417,96","405,81","431,25","431,25|416,83|405,81","160786","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri",
"89","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","417,65","409,91","431,64","431,64|411,41|409,91","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"90","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","416,9","415,5","418,83","418,83|415,5|416,36","160813","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"91","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","415,75","411,24","420,37","415,64|411,24|420,37","160767","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"92","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","415,57","403,56","428,08","428,08|403,56|415,06","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"93","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","414,05","410,65","417,32","410,65|417,32|414,17","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"94","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","414","407,65","424,75","424,75|409,62|407,65","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"95","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","413,62","412,73","414,93","414,93|413,19|412,73","159649","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"96","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","413,59","404,01","418,81","417,96|404,01|418,81","192101","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"97","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","413,42","400,49","426,34","426,34|413,44|400,49","160783","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"98","sistem-moduller","admin/sistem-moduller","filament.admin.resources.sistem-moduller.index","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulListesi","200","413,34","361,73","441,07","441,07|437,22|361,73","132350","http://localhost/yalova-kamera/admin/sistem-moduller",
"99","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","411,95","409,81","415,29","410,74|415,29|409,81","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"100","muhasebe","admin/muhasebe/tanimlar/malzeme-turleri","filament.admin.muhasebe.resources.tanimlar.malzeme-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMalzemeTuruTanimKaynagi\Pages\ListMuhasebeMalzemeTurleri","200","411,79","402","428,91","428,91|404,45|402","160825","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/malzeme-turleri",
"101","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","411,73","404,89","420,47","409,82|404,89|420,47","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"102","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","411,32","409,02","415,38","409,02|409,54|415,38","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"103","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","411,19","405,45","418,63","418,63|405,45|409,48","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"104","personel-takip","admin/personel-takip/terminal/pin-giris-cikis","filament.admin.personel-takip.pages.terminal.pin-giris-cikis","App\Filament\Clusters\PersonelTakip\Pages\PersonelPinTerminalSayfasi","200","411,02","340,73","459,44","459,44|432,88|340,73","129455","http://localhost/yalova-kamera/admin/personel-takip/terminal/pin-giris-cikis",
"105","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","409,88","394,25","435,16","400,22|435,16|394,25","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"106","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","408,91","401,39","417,73","407,6|417,73|401,39","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"107","muhasebe","admin/muhasebe/tanimlar/logo-turleri","filament.admin.muhasebe.resources.tanimlar.logo-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\ListMuhasebeLogoTurleri","200","408,86","404,94","414,96","406,69|414,96|404,94","160789","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri",
"108","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","408,15","392,97","423,74","423,74|392,97|407,75","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"109","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","408,02","397","426,48","400,58|397|426,48","192199","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"110","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","407,72","405,31","412,02","405,83|412,02|405,31","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"111","web","admin/web/projeler/kategoriler","filament.admin.web.pages.projeler.kategoriler","App\Filament\Clusters\Web\Pages\WebProjeKategori","200","407,56","394,58","432,88","432,88|394,58|395,23","168330","http://localhost/yalova-kamera/admin/web/projeler/kategoriler",
"112","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","406,92","396,97","416,39","416,39|396,97|407,38","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"113","muhasebe","admin/muhasebe/tanimlar/tasarimlar","filament.admin.muhasebe.resources.tanimlar.tasarimlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeTasarimTanimKaynagi\Pages\ListMuhasebeTasarimlari","200","406,85","400,76","415,75","404,03|415,75|400,76","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/tasarimlar",
"114","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","406,75","400,8","413,41","400,8|406,05|413,41","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"115","personel-takip","admin/personel-takip/ayarlar","filament.admin.personel-takip.pages.ayarlar","App\Filament\Clusters\PersonelTakip\Pages\PersonelAyarlariSayfasi","200","406,5","351,97","443,74","423,79|351,97|443,74","138192","http://localhost/yalova-kamera/admin/personel-takip/ayarlar",
"116","muhasebe","admin/muhasebe/cari-yonetimi/cari-hareketleri","filament.admin.muhasebe.pages.cari-yonetimi.cari-hareketleri","App\Filament\Clusters\Muhasebe\Pages\CariHareketleriSayfasi","200","405,47","387,45","420,98","420,98|387,45|407,97","161306","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cari-hareketleri",
"117","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","402,74","390,88","419,69","397,64|390,88|419,69","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"118","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","401,47","387,88","414,89","401,63|414,89|387,88","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"119","muhasebe","admin/muhasebe/raporlar/bilanco","filament.admin.muhasebe.pages.raporlar.bilanco","App\Filament\Clusters\Muhasebe\Pages\BilancoRaporuTaslakSayfasi","200","401,36","337,59","435,93","435,93|430,56|337,59","112136","http://localhost/yalova-kamera/admin/muhasebe/raporlar/bilanco",
"120","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","400,34","390,25","414,93","390,25|414,93|395,83","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"121","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","399,82","396,12","406,9","406,9|396,44|396,12","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"122","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","399,42","370,13","448,33","379,78|448,33|370,13","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"123","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","398,96","394,65","404,3","404,3|397,94|394,65","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"124","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","397,62","384,61","407,28","384,61|407,28|400,95","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"125","web","admin/web/sayfalar/iletisim","filament.admin.web.pages.sayfalar.iletisim","App\Filament\Clusters\Web\Pages\Iletisim","200","396,94","362,58","444,61","383,64|444,61|362,58","141569","http://localhost/yalova-kamera/admin/web/sayfalar/iletisim",
"126","ayarlar","admin/ayarlar/mesaj-merkezi","filament.admin.ayarlar.pages.mesaj-merkezi","App\Filament\Clusters\Ayarlar\Pages\MesajMerkeziSayfasi","200","395,17","302,18","475,48","475,48|407,85|302,18","117696","http://localhost/yalova-kamera/admin/ayarlar/mesaj-merkezi",
"127","e-ticaret","admin/e-ticaret/bildirim-yonetimi/sablonlar","filament.admin.e-ticaret.pages.bildirim-yonetimi.sablonlar","App\Filament\Clusters\ETicaret\Pages\BildirimSablonlariSayfasi","200","394,9","353,41","416,84","414,44|416,84|353,41","137361","http://localhost/yalova-kamera/admin/e-ticaret/bildirim-yonetimi/sablonlar",
"128","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","393,12","381,84","406,04","391,47|381,84|406,04","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"129","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","392,99","373,89","408,99","408,99|396,07|373,89","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"130","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","392,03","319,89","434,07","422,14|434,07|319,89","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"131","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","391,23","387,3","398,94","398,94|387,3|387,44","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"132","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","391,14","321,49","430,23","421,71|430,23|321,49","110818","http://localhost/yalova-kamera/admin/muhasebe",
"133","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","391,08","369,36","407,73","407,73|396,17|369,36","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"134","muhasebe","admin/muhasebe/faturalar/proforma-fatura","filament.admin.muhasebe.pages.faturalar.proforma-fatura","App\Filament\Clusters\Muhasebe\Pages\ProformaFaturaSayfasi","200","390,68","386,01","397,1","386,01|397,1|388,93","159510","http://localhost/yalova-kamera/admin/muhasebe/faturalar/proforma-fatura",
"135","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","389,51","384,6","395,9","384,6|395,9|388,05","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"136","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","389,27","384,17","392,66","384,17|390,97|392,66","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"137","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","389,09","378,63","401,38","387,26|401,38|378,63","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"138","muhasebe","admin/muhasebe/faturalar/tum-faturalar","filament.admin.muhasebe.pages.faturalar.tum-faturalar","App\Filament\Clusters\Muhasebe\Pages\TumFaturalarSayfasi","200","388,5","373,61","402,67","389,21|402,67|373,61","166568","http://localhost/yalova-kamera/admin/muhasebe/faturalar/tum-faturalar",
"139","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/yeni","filament.admin.teknik-servis.resources.servis-kayitlari.yeni","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariYeniSayfasi","200","388,29","377,36","394,71","392,81|377,36|394,71","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/yeni",
"140","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tezgahta","filament.admin.teknik-servis.resources.servis-kayitlari.tezgahta","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTezgahtaSayfasi","200","387,47","382,41","390,52","382,41|389,47|390,52","145932","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tezgahta",
"141","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","386,75","318,67","426,17","426,17|415,39|318,67","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"142","restoran","admin/restoran/raporlar/gun-sonu","filament.admin.restoran.pages.raporlar.gun-sonu","App\Filament\Clusters\Restoran\Pages\RestoranGunSonuMutabakatSayfasi","200","386,34","323,19","425,32","425,32|410,5|323,19","128371","http://localhost/yalova-kamera/admin/restoran/raporlar/gun-sonu",
"143","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen","filament.admin.teknik-servis.resources.servis-kayitlari.garantiye_gonderilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariGarantiyeGonderilenSayfasi","200","386,24","367,51","418,1","373,11|418,1|367,51","146000","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/garantiye-gonderilen",
"144","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","386,23","373,21","393,63","393,63|391,85|373,21","159502","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"145","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","385,87","375,46","398,26","398,26|383,9|375,46","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"146","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/create","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\CreateDovizKuru","200","385,82","380,03","395,61","395,61|380,03|381,8","183021","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/create",
"147","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","385,79","384,16","387,92","385,28|384,16|387,92","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"148","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","385,64","313,67","422,06","421,2|422,06|313,67","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"149","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","385,42","309,43","436,55","436,55|410,29|309,43","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"150","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","384,93","363,34","415,21","363,34|376,23|415,21","162643","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"151","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","384,85","299,65","457,05","457,05|397,85|299,65","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"152","muhasebe","admin/muhasebe/faturalar/giden-faturalar","filament.admin.muhasebe.pages.faturalar.giden-faturalar","App\Filament\Clusters\Muhasebe\Pages\GidenFatura","200","384,57","372,54","400,51","400,51|380,66|372,54","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-faturalar",
"153","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","383,6","331,79","410,68","408,35|410,68|331,79","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"154","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","382,6","374,38","389,93","389,93|374,38|383,48","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"155","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","382,42","369,67","395,98","369,67|395,98|381,6","145970","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"156","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","381,35","379,56","383,87","380,62|379,56|383,87","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"157","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","380,91","298,46","425,08","425,08|419,18|298,46","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"158","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-edilen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_edilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimEdilenSayfasi","200","380,72","365,25","388,83","365,25|388,09|388,83","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-edilen",
"159","muhasebe","admin/muhasebe/faturalar/giden-iade-faturalari","filament.admin.muhasebe.pages.faturalar.giden-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GidenIadeFaturasiSayfasi","200","379,94","372,24","384,3","384,3|372,24|383,27","159552","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-iade-faturalari",
"160","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","379,35","305,23","419,47","419,47|413,35|305,23","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"161","restoran","admin/restoran/raporlar/genel","filament.admin.restoran.pages.raporlar.genel","App\Filament\Clusters\Restoran\Pages\RestoranRaporlariSayfasi","200","379,31","308,77","416,35","416,35|412,8|308,77","129547","http://localhost/yalova-kamera/admin/restoran/raporlar/genel",
"162","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","378,99","367,15","387,97","387,97|367,15|381,83","164961","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"163","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/iptal","filament.admin.teknik-servis.resources.servis-kayitlari.iptal","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariIptalSayfasi","200","378,51","369,53","390,76","390,76|369,53|375,24","145924","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/iptal",
"164","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","378,37","373,44","387,11","374,57|373,44|387,11","161811","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"165","personel-takip","admin/personel-takip/maas-donemleri/create","filament.admin.personel-takip.resources.maas-donemleri.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\CreatePersonelMaasDonemi","200","378,13","365,41","403,23","365,74|365,41|403,23","156034","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri/create",
"166","personel-takip","admin/personel-takip/tanimlar/gorevler/create","filament.admin.personel-takip.resources.tanimlar.gorevler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\CreatePersonelGorev","200","378,06","370,41","383,74","383,74|370,41|380,01","153169","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler/create",
"167","sistem-firmalar","admin/sistem-firmalar/create","filament.admin.resources.sistem-firmalar.create","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaOlustur","200","378,05","371,24","389,86","389,86|373,03|371,24","158255","http://localhost/yalova-kamera/admin/sistem-firmalar/create",
"168","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","377,67","310,14","433,2","433,2|389,67|310,14","110812","http://localhost/yalova-kamera/admin/ayarlar",
"169","teklif-yonetimi","admin/teklif-yonetimi","filament.admin.teklif-yonetimi","App\Filament\Clusters\TeklifYonetimi","200","376,49","309,48","437,53","437,53|382,45|309,48","110961","http://localhost/yalova-kamera/admin/teklif-yonetimi",
"170","muhasebe","admin/muhasebe/faturalar/iptal-faturalar","filament.admin.muhasebe.pages.faturalar.iptal-faturalar","App\Filament\Clusters\Muhasebe\Pages\IptalFatura","200","376,19","367,13","385,78","367,13|375,66|385,78","158808","http://localhost/yalova-kamera/admin/muhasebe/faturalar/iptal-faturalar",
"171","web","admin/web/web-ayarlar/web-mail-ayarlar","filament.admin.web.pages.web-ayarlar.web-mail-ayarlar","App\Filament\Clusters\Web\Pages\WebMailAyarlar","200","375,49","368,84","380,45","377,18|368,84|380,45","148865","http://localhost/yalova-kamera/admin/web/web-ayarlar/web-mail-ayarlar",
