"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"90","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","418,85","405,86","431,84","405,86|431,84","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"91","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","418,61","416,84","420,38","420,38|416,84","222740","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"92","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","418,53","415,3","421,76","421,76|415,3","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"93","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","418,34","415,14","421,55","421,55|415,14","110818","http://localhost/yalova-kamera/admin/muhasebe",
"94","restoran","admin/restoran/paket-servis","filament.admin.restoran.pages.paket-servis","App\Filament\Clusters\Restoran\Pages\RestoranPaketServisSayfasi","200","417,48","392,49","442,47","442,47|392,49","124946","http://localhost/yalova-kamera/admin/restoran/paket-servis",
"95","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","417,45","401,43","433,46","401,43|433,46","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"96","teknik-servis","admin/teknik-servis","filament.admin.teknik-servis","App\Filament\Clusters\TeknikServis","200","417,43","401,95","432,9","432,9|401,95","110848","http://localhost/yalova-kamera/admin/teknik-servis",
"97","web","admin/web/web-moduller","filament.admin.web.pages.web-moduller","App\Filament\Clusters\Web\Pages\WebModuller","200","417,09","412,13","422,06","422,06|412,13","113176","http://localhost/yalova-kamera/admin/web/web-moduller",
"98","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","416,93","408,02","425,85","425,85|408,02","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"99","muhasebe","admin/muhasebe/satis/barkodlu-satis-iade-gecmisi","filament.admin.muhasebe.pages.satis.barkodlu-satis-iade-gecmisi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisIadeGecmisiSayfasi","200","416,85","408,13","425,56","408,13|425,56","174908","http://localhost/yalova-kamera/admin/muhasebe/satis/barkodlu-satis-iade-gecmisi",
"100","muhasebe","admin/muhasebe/satis/barkod-etiket-yazdirma","filament.admin.muhasebe.pages.satis.barkod-etiket-yazdirma","App\Filament\Clusters\Muhasebe\Pages\BarkodEtiketYazdirmaSayfasi","200","416,32","406,23","426,42","426,42|406,23","187397","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-etiket-yazdirma",
"101","muhasebe","admin/muhasebe/stok/stok-listesi","filament.admin.muhasebe.resources.stok.stok-listesi.index","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ListStokKartlari","200","415,77","412,94","418,59","412,94|418,59","187293","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi",
"102","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","414,16","413,03","415,3","413,03|415,3","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"103","web","admin/web/web-moduller/ucuncu-grup/musteri-yorumlari","filament.admin.web.pages.web-moduller.ucuncu-grup.musteri-yorumlari","App\Filament\Clusters\Web\Pages\ModulMusteriYorumlari","200","413,9","407,22","420,59","420,59|407,22","185684","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/musteri-yorumlari",
"104","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","413,46","393,7","433,22","433,22|393,7","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"105","personel-takip","admin/personel-takip/raporlar/personel-ozeti","filament.admin.personel-takip.pages.raporlar.personel-ozeti","App\Filament\Clusters\PersonelTakip\Pages\PersonelRaporlariSayfasi","200","413,14","388,24","438,04","438,04|388,24","130841","http://localhost/yalova-kamera/admin/personel-takip/raporlar/personel-ozeti",
"106","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","413,12","407,39","418,84","418,84|407,39","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"107","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\ListDovizKurlari","200","412,93","410,72","415,14","410,72|415,14","163464","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari",
"108","web","admin/web/bloglar/blog-listesi","filament.admin.web.pages.bloglar.blog-listesi","App\Filament\Clusters\Web\Pages\BlogListesi","200","412,36","412,14","412,59","412,14|412,59","181638","http://localhost/yalova-kamera/admin/web/bloglar/blog-listesi",
"109","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","412,16","405,12","419,2","419,2|405,12","160813","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"110","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","411,96","410,55","413,37","413,37|410,55","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"111","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","410,55","406,18","414,92","414,92|406,18","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"112","muhasebe","admin/muhasebe/tanimlar/cari-gruplari","filament.admin.muhasebe.resources.tanimlar.cari-gruplari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\CariGrubuTanimKaynagi\Pages\ListCariGruplari","200","409,71","400,89","418,54","400,89|418,54","160783","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/cari-gruplari",
"113","web","admin/web/bloglar/blog-kategori","filament.admin.web.pages.bloglar.blog-kategori","App\Filament\Clusters\Web\Pages\BlogKategori","200","409,52","392,59","426,46","426,46|392,59","168302","http://localhost/yalova-kamera/admin/web/bloglar/blog-kategori",
"114","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","409,34","407,35","411,33","411,33|407,35","192101","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"115","teknik-servis","admin/teknik-servis/ozet","filament.admin.teknik-servis.pages.ozet","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDashboardSayfasi","200","409,05","376,29","441,82","376,29|441,82","143291","http://localhost/yalova-kamera/admin/teknik-servis/ozet",
"116","restoran","admin/restoran/mutfak","filament.admin.restoran.pages.mutfak","App\Filament\Clusters\Restoran\Pages\RestoranMutfakEkraniSayfasi","200","408,59","406,56","410,62","410,62|406,56","126101","http://localhost/yalova-kamera/admin/restoran/mutfak",
"117","restoran","admin/restoran/masa-ekrani","filament.admin.restoran.pages.masa-ekrani","App\Filament\Clusters\Restoran\Pages\RestoranMasaEkraniSayfasi","200","408,46","403,86","413,06","413,06|403,86","124456","http://localhost/yalova-kamera/admin/restoran/masa-ekrani",
"118","personel-takip","admin/personel-takip","filament.admin.personel-takip","App\Filament\Clusters\PersonelTakip","200","408,43","394,61","422,25","422,25|394,61","110854","http://localhost/yalova-kamera/admin/personel-takip",
"119","muhasebe","admin/muhasebe/raporlar/bilanco","filament.admin.muhasebe.pages.raporlar.bilanco","App\Filament\Clusters\Muhasebe\Pages\BilancoRaporuTaslakSayfasi","200","408,03","405,08","410,99","410,99|405,08","112136","http://localhost/yalova-kamera/admin/muhasebe/raporlar/bilanco",
"120","muhasebe","admin/muhasebe/tanimlar/odeme-yontemleri","filament.admin.muhasebe.resources.tanimlar.odeme-yontemleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\OdemeYontemiTanimKaynagi\Pages\ListOdemeYontemleri","200","407,81","407,78","407,84","407,78|407,84","160819","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/odeme-yontemleri",
"121","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","407,76","393,51","422,01","422,01|393,51","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"122","e-ticaret","admin/e-ticaret","filament.admin.e-ticaret","App\Filament\Clusters\ETicaret","200","406,88","401,21","412,54","412,54|401,21","110824","http://localhost/yalova-kamera/admin/e-ticaret",
"123","muhasebe","admin/muhasebe/fatura-kaynagis","filament.admin.muhasebe.resources.fatura-kaynagis.index","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\ListFaturalar","200","405,38","403,99","406,76","403,99|406,76","159649","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis",
"124","restoran","admin/restoran","filament.admin.restoran","App\Filament\Clusters\Restoran","200","404,36","381,49","427,24","427,24|381,49","96464","http://localhost/yalova-kamera/admin/restoran",
"125","teknik-servis","admin/teknik-servis/raporlar/durum-bazli","filament.admin.teknik-servis.pages.raporlar.durum-bazli","App\Filament\Clusters\TeknikServis\Pages\TeknikServisDurumBazliRaporuSayfasi","200","404,1","391,99","416,21","416,21|391,99","112193","http://localhost/yalova-kamera/admin/teknik-servis/raporlar/durum-bazli",
"126","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","403,66","396,68","410,63","396,68|410,63","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"127","web","admin/web/web-moduller/ucuncu-grup/faqs","filament.admin.web.pages.web-moduller.ucuncu-grup.faqs","App\Filament\Clusters\Web\Pages\ModulFaqs","200","403,09","401,3","404,88","404,88|401,3","178726","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/faqs",
"128","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","401,94","395,09","408,78","395,09|408,78","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"129","muhasebe","admin/muhasebe/cari-yonetimi/cariler","filament.admin.muhasebe.resources.cari-yonetimi.cariler.index","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\ListCariler","200","401,24","392,62","409,87","409,87|392,62","170489","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler",
"130","web","admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz","filament.admin.web.pages.web-moduller.ucuncu-grup.neler-yapiyoruz","App\Filament\Clusters\Web\Pages\ModulNelerYapiyoruz","200","400,6","400,38","400,83","400,38|400,83","184548","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neler-yapiyoruz",
"131","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","398,99","396,2","401,77","401,77|396,2","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"132","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","398,7","387,98","409,42","387,98|409,42","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"133","muhasebe","admin/muhasebe/stok/stok-kategorileri","filament.admin.muhasebe.resources.stok.stok-kategorileri.index","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\ListStokKategorileri","200","398,1","382,58","413,62","413,62|382,58","165226","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri",
"134","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","397,91","383,88","411,95","411,95|383,88","110812","http://localhost/yalova-kamera/admin/ayarlar",
"135","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen","filament.admin.teknik-servis.resources.servis-kayitlari.fiyat_verilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariFiyatVerilenSayfasi","200","397,34","388,12","406,55","406,55|388,12","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/fiyat-verilen",
"136","web","admin/web/web-moduller/ucuncu-grup/teknik-destek","filament.admin.web.pages.web-moduller.ucuncu-grup.teknik-destek","App\Filament\Clusters\Web\Pages\ModulTeknikDestek","200","395,05","385,18","404,92","404,92|385,18","182903","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/teknik-destek",
"137","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","394,86","384,6","405,11","405,11|384,6","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"138","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","394,15","382,6","405,7","382,6|405,7","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"139","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","393,68","363","424,36","424,36|363","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"140","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","393,2","389,53","396,87","396,87|389,53","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"141","muhasebe","admin/muhasebe/satis/banka-satis","filament.admin.muhasebe.pages.satis.banka-satis","App\Filament\Clusters\Muhasebe\Pages\BankaSatis","200","391,72","386,54","396,89","396,89|386,54","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"142","teklif-yonetimi","admin/teklif-yonetimi/teklifler","filament.admin.teklif-yonetimi.resources.teklifler.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifKaynagi\Pages\ListTeklifler","200","391,21","387,88","394,55","394,55|387,88","170173","http://localhost/yalova-kamera/admin/teklif-yonetimi/teklifler",
"143","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanici-gruplari","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanici-gruplari","App\Filament\Clusters\Ayarlar\Pages\KullaniciGruplari","200","389,08","371,43","406,72","406,72|371,43","112010","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanici-gruplari",
"144","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","388,97","384,79","393,14","393,14|384,79","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"145","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/create","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\CreateTeknikServisDurumu","200","388,35","364,35","412,34","364,35|412,34","155854","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/create",
"146","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","388,11","379,55","396,68","379,55|396,68","145970","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"147","muhasebe","admin/muhasebe/faturalar/giden-iade-faturalari","filament.admin.muhasebe.pages.faturalar.giden-iade-faturalari","App\Filament\Clusters\Muhasebe\Pages\GidenIadeFaturasiSayfasi","200","388,01","381,82","394,2","394,2|381,82","159552","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-iade-faturalari",
"148","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","387,97","383,03","392,92","392,92|383,03","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
"149","teklif-yonetimi","admin/teklif-yonetimi","filament.admin.teklif-yonetimi","App\Filament\Clusters\TeklifYonetimi","200","387,87","365,88","409,85","409,85|365,88","110961","http://localhost/yalova-kamera/admin/teklif-yonetimi",
"150","muhasebe","admin/muhasebe/faturalar/giden-faturalar","filament.admin.muhasebe.pages.faturalar.giden-faturalar","App\Filament\Clusters\Muhasebe\Pages\GidenFatura","200","387,37","376,68","398,07","398,07|376,68","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/giden-faturalar",
"151","muhasebe","admin/muhasebe/faturalar/tum-faturalar","filament.admin.muhasebe.pages.faturalar.tum-faturalar","App\Filament\Clusters\Muhasebe\Pages\TumFaturalarSayfasi","200","387,35","387,23","387,47","387,23|387,47","166568","http://localhost/yalova-kamera/admin/muhasebe/faturalar/tum-faturalar",
"152","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","387,35","380,02","394,68","394,68|380,02","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"153","web","admin/web/sayfalar/hakkimizda","filament.admin.web.pages.sayfalar.hakkimizda","App\Filament\Clusters\Web\Pages\Hakkimizda","200","386,62","374,39","398,86","398,86|374,39","175772","http://localhost/yalova-kamera/admin/web/sayfalar/hakkimizda",
"154","muhasebe","admin/muhasebe/satis/pos-satis","filament.admin.muhasebe.pages.satis.pos-satis","App\Filament\Clusters\Muhasebe\Pages\PosSatis","200","384,92","383,42","386,42","386,42|383,42","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"155","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","384,33","375,22","393,45","375,22|393,45","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"156","teknik-servis","admin/teknik-servis/ayarlar/kabul-fisi","filament.admin.teknik-servis.pages.ayarlar.kabul-fisi","App\Filament\Clusters\TeknikServis\Pages\KabulFisi","200","382,06","375,35","388,77","375,35|388,77","118076","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/kabul-fisi",
"157","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","382,02","376,02","388,02","376,02|388,02","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"158","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","381,91","377,07","386,75","386,75|377,07","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"159","web","admin/web/web-ayarlar/mail-gonderim","filament.admin.web.pages.web-ayarlar.mail-gonderim","App\Filament\Clusters\Web\Pages\WebMailGonderim","200","381,69","371,12","392,26","392,26|371,12","154388","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-gonderim",
"160","teknik-servis","admin/teknik-servis/operasyon/bakim-hatirlatmalari","filament.admin.teknik-servis.pages.operasyon.bakim-hatirlatmalari","App\Filament\Clusters\TeknikServis\Pages\BakimHatirlatmalariSayfasi","200","381,35","364,23","398,47","398,47|364,23","142191","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/bakim-hatirlatmalari",
"161","muhasebe","admin/muhasebe/finans/banka-hesaplari/create","filament.admin.muhasebe.resources.finans.banka-hesaplari.create","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\CreateBankaHesabi","200","381,32","376,72","385,93","385,93|376,72","165938","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/create",
"162","personel-takip","admin/personel-takip/maas-donemleri/create","filament.admin.personel-takip.resources.maas-donemleri.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelMaasDonemiKaynagi\Pages\CreatePersonelMaasDonemi","200","381,18","380,39","381,97","381,97|380,39","156034","http://localhost/yalova-kamera/admin/personel-takip/maas-donemleri/create",
"163","muhasebe","admin/muhasebe/faturalar/iptal-faturalar","filament.admin.muhasebe.pages.faturalar.iptal-faturalar","App\Filament\Clusters\Muhasebe\Pages\IptalFatura","200","380,93","378,53","383,33","378,53|383,33","158808","http://localhost/yalova-kamera/admin/muhasebe/faturalar/iptal-faturalar",
"164","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.tamamlanan_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTamamlananDisServisSayfasi","200","380,76","370,57","390,96","390,96|370,57","146008","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis",
"165","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","380,41","375,97","384,86","384,86|375,97","161811","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"166","muhasebe","admin/muhasebe/faturalar/proforma-fatura","filament.admin.muhasebe.pages.faturalar.proforma-fatura","App\Filament\Clusters\Muhasebe\Pages\ProformaFaturaSayfasi","200","380,19","375,35","385,02","385,02|375,35","159510","http://localhost/yalova-kamera/admin/muhasebe/faturalar/proforma-fatura",
"167","muhasebe","admin/muhasebe/faturalar/gider-faturasi","filament.admin.muhasebe.pages.faturalar.gider-faturasi","App\Filament\Clusters\Muhasebe\Pages\GiderFaturasiSayfasi","200","379,88","372,78","386,97","386,97|372,78","159502","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gider-faturasi",
"168","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/yeni","filament.admin.teknik-servis.resources.servis-kayitlari.yeni","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariYeniSayfasi","200","378,99","372,41","385,56","385,56|372,41","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/yeni",
"169","muhasebe","admin/muhasebe/finans/odeme-olustur","filament.admin.muhasebe.pages.finans.odeme-olustur","App\Filament\Clusters\Muhasebe\Pages\OdemeOlusturSayfasi","200","378,67","365,42","391,92","391,92|365,42","164565","http://localhost/yalova-kamera/admin/muhasebe/finans/odeme-olustur",
"170","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","378,59","376,32","380,85","376,32|380,85","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"171","teknik-servis","admin/teknik-servis/tanimlar/arizalar","filament.admin.teknik-servis.resources.tanimlar.arizalar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\ListTeknikServisArizalari","200","378,47","376,38","380,56","376,38|380,56","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar",
"172","teknik-servis","admin/teknik-servis/operasyon/garantili-cihazlar","filament.admin.teknik-servis.pages.operasyon.garantili-cihazlar","App\Filament\Clusters\TeknikServis\Pages\GarantiliCihazlarSayfasi","200","377,37","376,59","378,15","376,59|378,15","141927","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/garantili-cihazlar",
"173","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.parca_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariParcaBekleyenSayfasi","200","377,28","371,75","382,8","382,8|371,75","145964","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/parca-bekleyen",
"174","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-edilen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_edilen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimEdilenSayfasi","200","377,22","375,53","378,91","375,53|378,91","145958","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-edilen",
"175","teknik-servis","admin/teknik-servis/tanimlar/cihazlar","filament.admin.teknik-servis.resources.tanimlar.cihazlar.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\ListTeknikServisCihazlari","200","376,28","373,28","379,28","373,28|379,28","141956","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar",
"176","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","376,12","374,89","377,36","374,89|377,36","158251","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
"177","sistem-firmalar","admin/sistem-firmalar/create","filament.admin.resources.sistem-firmalar.create","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaOlustur","200","375,7","360,79","390,61","360,79|390,61","158255","http://localhost/yalova-kamera/admin/sistem-firmalar/create",
