"rank","module","uri","name","action","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"88","web","admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme","filament.admin.web.pages.web-ayarlar.menu-ayarlari.menu-duzenleme","App\Filament\Clusters\Web\Pages\ModulMenu","200","150,06","117,39","212,06","212,06|120,73|117,39","170901","http://localhost/yalova-kamera/admin/web/web-ayarlar/menu-ayarlari/menu-duzenleme",
"89","siparisler","admin/siparisler","filament.admin.resources.siparisler.index","App\Filament\Resources\SiparisKaynagi\Pages\ListSiparisler","200","149,85","114,11","203,86","203,86|114,11|131,57","186779","http://localhost/yalova-kamera/admin/siparisler",
"90","muhasebe","admin/muhasebe/finans/poslar/create","filament.admin.muhasebe.resources.finans.poslar.create","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\CreatePosHesabi","200","149,73","131,89","164,41","131,89|164,41|152,9","222740","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/create",
"91","teklif-yonetimi","admin/teklif-yonetimi/sablonlar","filament.admin.teklif-yonetimi.resources.sablonlar.index","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\ListTeklifSablonlari","200","149,24","99,86","243,85","243,85|99,86|104","140682","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar",
"92","web","admin/web/web-moduller/ucuncu-grup/neden-biz","filament.admin.web.pages.web-moduller.ucuncu-grup.neden-biz","App\Filament\Clusters\Web\Pages\ModulNedenBiz","200","148,85","105,74","178,96","161,85|178,96|105,74","191158","http://localhost/yalova-kamera/admin/web/web-moduller/ucuncu-grup/neden-biz",
"93","sistem-kullanicilar","admin/sistem-kullanicilar","filament.admin.resources.sistem-kullanicilar.index","App\Filament\Resources\UserResource\Pages\ListUsers","200","148,53","110,53","215,49","215,49|110,53|119,59","159134","http://localhost/yalova-kamera/admin/sistem-kullanicilar",
"94","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/create","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.create","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\CreateTeknikServisDurumu","200","147,51","100,25","235,91","235,91|100,25|106,37","155854","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/create",
"95","muhasebe","admin/muhasebe/satis/barkod-esleme-listesi","filament.admin.muhasebe.pages.satis.barkod-esleme-listesi","App\Filament\Clusters\Muhasebe\Pages\BarkodluSatisBarkodListesiSayfasi","200","145,32","104,22","219,65","219,65|104,22|112,08","151675","http://localhost/yalova-kamera/admin/muhasebe/satis/barkod-esleme-listesi",
"96","restoran","admin/restoran/qr-menu/urunler","filament.admin.restoran.resources.qr-menu.urunler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuUrunKaynagi\Pages\ListRestoranMenuUrunleri","200","144,11","129,09","171,22","171,22|129,09|132,04","183088","http://localhost/yalova-kamera/admin/restoran/qr-menu/urunler",
"97","muhasebe","admin/muhasebe/sistem-olaylari","filament.admin.muhasebe.pages.sistem-olaylari","App\Filament\Clusters\Muhasebe\Pages\SistemOlaylariSayfasi","200","142,06","118,22","185,32","185,32|118,22|122,63","170330","http://localhost/yalova-kamera/admin/muhasebe/sistem-olaylari",
"98","muhasebe","admin/muhasebe/finans/banka-hesaplari","filament.admin.muhasebe.resources.finans.banka-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ListBankaHesaplari","200","141,42","125,52","163,23","163,23|125,52|135,52","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"99","muhasebe","admin/muhasebe/stok/kritik-stoklar","filament.admin.muhasebe.pages.stok.kritik-stoklar","App\Filament\Clusters\Muhasebe\Pages\KritikStoklarSayfasi","200","140,09","96,9","220,97","220,97|96,9|102,38","145467","http://localhost/yalova-kamera/admin/muhasebe/stok/kritik-stoklar",
"100","products","admin/products","filament.admin.resources.products.index","App\Filament\Resources\ProductResource\Pages\ListProducts","200","139,39","134,4","142,54","142,54|141,23|134,4","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"101","muhasebe","admin/muhasebe/stok/stok-hareketleri","filament.admin.muhasebe.pages.stok.stok-hareketleri","App\Filament\Clusters\Muhasebe\Pages\StokHareketleriSayfasi","200","138,75","105,56","193,49","193,49|105,56|117,2","161811","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-hareketleri",
"102","restoran","admin/restoran/adisyonlar","filament.admin.restoran.resources.adisyonlar.index","App\Filament\Clusters\Restoran\Resources\RestoranAdisyonKaynagi\Pages\ListRestoranAdisyonlari","200","138,74","119,75","170,14","170,14|126,33|119,75","162048","http://localhost/yalova-kamera/admin/restoran/adisyonlar",
"103","web","admin/web/urunler/urun-listesi/create","filament.admin.web.resources.urunler.urun-listesi.create","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\CreateUrun","200","138,63","137,19","140,54","137,19|138,16|140,54","241183","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/create",
"104","muhasebe","admin/muhasebe/finans/tahsilat-olustur","filament.admin.muhasebe.pages.finans.tahsilat-olustur","App\Filament\Clusters\Muhasebe\Pages\TahsilatOlusturSayfasi","200","137,98","118,34","167,14","167,14|118,34|128,47","175967","http://localhost/yalova-kamera/admin/muhasebe/finans/tahsilat-olustur",
"105","teknik-servis","admin/teknik-servis/ayarlar/kabul-fisi","filament.admin.teknik-servis.pages.ayarlar.kabul-fisi","App\Filament\Clusters\TeknikServis\Pages\KabulFisi","200","137,74","75,22","259,2","259,2|75,22|78,79","118076","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/kabul-fisi",
"106","muhasebe","admin/muhasebe/finans/finans-fisleri","filament.admin.muhasebe.pages.finans.finans-fisleri","App\Filament\Clusters\Muhasebe\Pages\FinansFisKaynagiSayfasi","200","137,39","113,04","182,69","182,69|113,04|116,45","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"107","e-ticaret","admin/e-ticaret/varyasyon-yonetimi","filament.admin.e-ticaret.pages.varyasyon-yonetimi","App\Filament\Clusters\ETicaret\Pages\VaryasyonYonetimiSayfasi","200","137,18","83,12","233,33","233,33|83,12|95,08","112937","http://localhost/yalova-kamera/admin/e-ticaret/varyasyon-yonetimi",
"108","muhasebe","admin/muhasebe/finans/poslar","filament.admin.muhasebe.resources.finans.poslar.index","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ListPosHesaplari","200","135,76","134,9","136,77","135,61|134,9|136,77","174649","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar",
"109","product-categories","admin/product-categories","filament.admin.resources.product-categories.index","App\Filament\Resources\ProductCategoryResource\Pages\ListProductCategories","200","135,49","115,89","153,37","153,37|115,89|137,22","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"110","teknik-servis","admin/teknik-servis/ayarlar/teslim-fisi","filament.admin.teknik-servis.pages.ayarlar.teslim-fisi","App\Filament\Clusters\TeknikServis\Pages\TeslimFisi","200","135,48","78,29","246,87","246,87|81,28|78,29","115413","http://localhost/yalova-kamera/admin/teknik-servis/ayarlar/teslim-fisi",
"111","muhasebe","admin/muhasebe/tanimlar/birimler","filament.admin.muhasebe.resources.tanimlar.birimler.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\ListBirimler","200","135,33","119,95","163,81","163,81|122,23|119,95","160723","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler",
"112","sistem-firmalar","admin/sistem-firmalar","filament.admin.resources.sistem-firmalar.index","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaListesi","200","134,73","116,06","151,98","151,98|136,15|116,06","178344","http://localhost/yalova-kamera/admin/sistem-firmalar",
"113","muhasebe","admin/muhasebe/tanimlar/marka-ureticileri","filament.admin.muhasebe.resources.tanimlar.marka-ureticileri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaUreticiTanimKaynagi\Pages\ListMuhasebeMarkaUreticileri","200","134,31","123,42","142,89","142,89|123,42|136,61","160847","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/marka-ureticileri",
"114","personel-takip","admin/personel-takip/vardiyalar/create","filament.admin.personel-takip.resources.vardiyalar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaKaynagi\Pages\CreatePersonelVardiya","200","133,91","119,23","144,51","144,51|137,98|119,23","164961","http://localhost/yalova-kamera/admin/personel-takip/vardiyalar/create",
"115","restoran","admin/restoran/qr-menu/receteler","filament.admin.restoran.resources.qr-menu.receteler.index","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\ListRestoranReceteleri","200","133,55","124,94","147,76","147,76|127,93|124,94","162370","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler",
"116","personel-takip","admin/personel-takip/tanimlar/departmanlar","filament.admin.personel-takip.resources.tanimlar.departmanlar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\ListPersonelDepartmanlari","200","132,83","116,08","163,43","163,43|118,99|116,08","158344","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar",
"117","muhasebe","admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createBekleyen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateBekleyenFatura","200","132,44","119,5","148,79","129,04|148,79|119,5","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/bekleyen-fatura",
"118","restoran","admin/restoran/qr-menu/kategoriler","filament.admin.restoran.resources.qr-menu.kategoriler.index","App\Filament\Clusters\Restoran\Resources\RestoranMenuKategoriKaynagi\Pages\ListRestoranMenuKategorileri","200","131,59","111,86","170,67","170,67|112,24|111,86","162325","http://localhost/yalova-kamera/admin/restoran/qr-menu/kategoriler",
"119","muhasebe","admin/muhasebe/fatura-kaynagis/create","filament.admin.muhasebe.resources.fatura-kaynagis.create","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateFatura","200","131,19","118,22","139,73","135,61|118,22|139,73","192101","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create",
"120","personel-takip","admin/personel-takip/izinler","filament.admin.personel-takip.resources.izinler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\ListPersonelIzinleri","200","130,95","122,45","144,6","144,6|125,81|122,45","154511","http://localhost/yalova-kamera/admin/personel-takip/izinler",
"121","muhasebe","admin/muhasebe/fatura-kaynagis/create/iptal-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createIptal","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateIptalFatura","200","130,29","122,43","137,09","137,09|122,43|131,34","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/iptal-fatura",
"122","muhasebe","admin/muhasebe/satis/kasa-satis","filament.admin.muhasebe.pages.satis.kasa-satis","App\Filament\Clusters\Muhasebe\Pages\KasaSatis","200","129,98","123,28","136,23","136,23|123,28|130,42","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"123","muhasebe","admin/muhasebe/finans/finans-hareketleri","filament.admin.muhasebe.pages.finans.finans-hareketleri","App\Filament\Clusters\Muhasebe\Pages\FinansHareketleriListesiSayfasi","200","129,92","119,49","139,08","131,2|139,08|119,49","165098","http://localhost/yalova-kamera/admin/muhasebe/finans/finans-hareketleri",
"124","siparisler","admin/siparisler/basarisiz","filament.admin.resources.siparisler.failed","App\Filament\Resources\SiparisKaynagi\Pages\ListBasarisizSiparisler","200","129,7","127,23","131,47","130,39|127,23|131,47","187051","http://localhost/yalova-kamera/admin/siparisler/basarisiz",
"125","muhasebe","admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGidenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGidenIadeFaturasi","200","129,5","120,17","138,73","138,73|120,17|129,6","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/giden-iade-faturasi",
"126","personel-takip","admin/personel-takip/avanslar","filament.admin.personel-takip.resources.avanslar.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\ListPersonelAvanslari","200","129,2","119,16","146,36","146,36|122,09|119,16","155378","http://localhost/yalova-kamera/admin/personel-takip/avanslar",
"127","teknik-servis","admin/teknik-servis/servis-kayitlari","filament.admin.teknik-servis.resources.servis-kayitlari.index","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\ListTeknikServisKayitlari","200","129,16","119,78","145,26","145,26|122,44|119,78","145871","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari",
"128","web","admin/web/urunler/urun-listesi","filament.admin.web.resources.urunler.urun-listesi.index","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ListUrunler","200","129,1","117,24","137,58","137,58|117,24|132,48","187277","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi",
"129","teknik-servis","admin/teknik-servis/operasyon/garantili-cihazlar","filament.admin.teknik-servis.pages.operasyon.garantili-cihazlar","App\Filament\Clusters\TeknikServis\Pages\GarantiliCihazlarSayfasi","200","128,78","99,13","186,44","186,44|99,13|100,78","141927","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/garantili-cihazlar",
"130","muhasebe","admin/muhasebe/fatura-kaynagis/create/proforma-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createProforma","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateProformaFatura","200","128,62","124,5","130,82","124,5|130,55|130,82","192207","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/proforma-fatura",
"131","restoran","admin/restoran/qr-menu/receteler/create","filament.admin.restoran.resources.qr-menu.receteler.create","App\Filament\Clusters\Restoran\Resources\RestoranReceteKaynagi\Pages\CreateRestoranRecete","200","128,48","117,73","141,95","141,95|125,74|117,73","178095","http://localhost/yalova-kamera/admin/restoran/qr-menu/receteler/create",
"132","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGelenIade","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenIadeFaturasi","200","127,88","118,36","134,8","134,8|130,48|118,36","192239","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-iade-faturasi",
"133","teknik-servis","admin/teknik-servis/operasyon/bakim-hatirlatmalari","filament.admin.teknik-servis.pages.operasyon.bakim-hatirlatmalari","App\Filament\Clusters\TeknikServis\Pages\BakimHatirlatmalariSayfasi","200","127,84","95,6","187,18","187,18|100,75|95,6","142191","http://localhost/yalova-kamera/admin/teknik-servis/operasyon/bakim-hatirlatmalari",
"134","personel-takip","admin/personel-takip/avanslar/create","filament.admin.personel-takip.resources.avanslar.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelAvansKaynagi\Pages\CreatePersonelAvans","200","127,71","122,81","132,07","128,24|132,07|122,81","162643","http://localhost/yalova-kamera/admin/personel-takip/avanslar/create",
"135","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen","filament.admin.teknik-servis.resources.servis-kayitlari.teslim_bekleyen","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTeslimBekleyenSayfasi","200","127,51","112,61","135,82","112,61|135,82|134,09","145970","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/teslim-bekleyen",
"136","muhasebe","admin/muhasebe","filament.admin.muhasebe","App\Filament\Clusters\Muhasebe","200","127,22","99,82","161,39","120,44|161,39|99,82","110818","http://localhost/yalova-kamera/admin/muhasebe",
"137","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\ListVergiOranlari","200","126,55","119","130,97","130,97|129,66|119","160795","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari",
"138","muhasebe","admin/muhasebe/cari","filament.admin.muhasebe.pages.cari","App\Filament\Clusters\Muhasebe\Pages\Cari","200","126,49","82,69","210,11","210,11|82,69|86,68","113262","http://localhost/yalova-kamera/admin/muhasebe/cari",
"139","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanici-gruplari","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanici-gruplari","App\Filament\Clusters\Ayarlar\Pages\KullaniciGruplari","200","126,2","81,34","202,1","202,1|81,34|95,16","112010","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanici-gruplari",
"140","web","admin/web/web-moduller","filament.admin.web.pages.web-moduller","App\Filament\Clusters\Web\Pages\WebModuller","200","126,16","87,11","195,43","195,43|95,94|87,11","113176","http://localhost/yalova-kamera/admin/web/web-moduller",
"141","personel-takip","admin/personel-takip/tanimlar/subeler","filament.admin.personel-takip.resources.tanimlar.subeler.index","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\ListSubeler","200","125,91","119,63","134,18","123,93|134,18|119,63","160743","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler",
"142","personel-takip","admin/personel-takip/giris-cikis/create","filament.admin.personel-takip.resources.giris-cikis.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGirisCikisKaynagi\Pages\CreatePersonelGirisCikis","200","125,86","119,08","131,08","131,08|127,41|119,08","180045","http://localhost/yalova-kamera/admin/personel-takip/giris-cikis/create",
"143","ayarlar","admin/ayarlar/kullanici-ayarlari/kullanicilar","filament.admin.ayarlar.pages.kullanici-ayarlari.kullanicilar","App\Filament\Clusters\Ayarlar\Pages\Kullanicilar","200","125,83","86,11","189,52","189,52|101,87|86,11","111969","http://localhost/yalova-kamera/admin/ayarlar/kullanici-ayarlari/kullanicilar",
"144","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/acik","filament.admin.teknik-servis.resources.servis-kayitlari.acik","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariAcikSayfasi","200","125,04","115,82","130,84","130,84|128,45|115,82","145920","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/acik",
"145","web","admin/web/urunler/urun-kategorileri","filament.admin.web.resources.urunler.urun-kategorileri.index","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\ListUrunKategorileri","200","124,86","120,61","127,9","127,9|126,07|120,61","165230","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri",
"146","product-categories","admin/product-categories/create","filament.admin.resources.product-categories.create","App\Filament\Resources\ProductCategoryResource\Pages\CreateProductCategory","200","124,64","117,67","129,4","117,67|129,4|126,85","154977","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/create",
"147","muhasebe","admin/muhasebe/tanimlar/stok-modelleri","filament.admin.muhasebe.resources.tanimlar.stok-modelleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeStokModeliTanimKaynagi\Pages\ListMuhasebeStokModelleri","200","123,99","117,9","129,44","117,9|124,64|129,44","160813","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/stok-modelleri",
"148","personel-takip","admin/personel-takip/izinler/create","filament.admin.personel-takip.resources.izinler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelIzinKaynagi\Pages\CreatePersonelIzin","200","123,88","115,04","130,93","130,93|115,04|125,68","158251","http://localhost/yalova-kamera/admin/personel-takip/izinler/create",
"149","personel-takip","admin/personel-takip/ozet","filament.admin.personel-takip.pages.ozet","App\Filament\Clusters\PersonelTakip\Pages\PersonelTakipOzetSayfasi","200","123,17","87,18","192,19","192,19|90,16|87,18","114928","http://localhost/yalova-kamera/admin/personel-takip/ozet",
"150","muhasebe","admin/muhasebe/finans/transfer-olustur","filament.admin.muhasebe.pages.finans.transfer-olustur","App\Filament\Clusters\Muhasebe\Pages\TransferOlusturSayfasi","200","123,15","108,69","143,07","117,68|143,07|108,69","175710","http://localhost/yalova-kamera/admin/muhasebe/finans/transfer-olustur",
"151","muhasebe","admin/muhasebe/fatura-kaynagis/create/gelen-fatura","filament.admin.muhasebe.resources.fatura-kaynagis.createGelen","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGelenFatura","200","123,03","119,04","127,06","123,01|119,04|127,06","192183","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gelen-fatura",
"152","muhasebe","admin/muhasebe/faturalar/gelen-faturalar","filament.admin.muhasebe.pages.faturalar.gelen-faturalar","App\Filament\Clusters\Muhasebe\Pages\GelenFatura","200","122,96","110,24","133,71","124,93|133,71|110,24","159493","http://localhost/yalova-kamera/admin/muhasebe/faturalar/gelen-faturalar",
"153","muhasebe","admin/muhasebe/finans/kasalar","filament.admin.muhasebe.pages.finans.kasalar","App\Filament\Clusters\Muhasebe\Pages\Kasalar","200","122,37","113,49","130,17","113,49|130,17|123,45","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"154","teknik-servis","admin/teknik-servis/sablonlar/whatsapp-sablonlari","filament.admin.teknik-servis.pages.sablonlar.whatsapp-sablonlari","App\Filament\Clusters\TeknikServis\Pages\WhatsappSablonlariSayfasi","200","122,34","89,64","167,93","167,93|89,64|109,44","130938","http://localhost/yalova-kamera/admin/teknik-servis/sablonlar/whatsapp-sablonlari",
"155","teklif-yonetimi","admin/teklif-yonetimi","filament.admin.teklif-yonetimi","App\Filament\Clusters\TeklifYonetimi","200","122,04","89,43","156,31","120,37|156,31|89,43","110961","http://localhost/yalova-kamera/admin/teklif-yonetimi",
"156","web","admin/web/web-ayarlar/mail-sablonlari","filament.admin.web.pages.web-ayarlar.mail-sablonlari","App\Filament\Clusters\Web\Pages\WebMailSablonlari","200","122","94,5","174,58","174,58|94,5|96,92","138431","http://localhost/yalova-kamera/admin/web/web-ayarlar/mail-sablonlari",
"157","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\ListPersonelVardiyaSablonlari","200","122","106,86","147,46","147,46|106,86|111,68","158840","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari",
"158","muhasebe","admin/muhasebe/finans/kasa-hesaplari","filament.admin.muhasebe.resources.finans.kasa-hesaplari.index","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ListKasaHesaplari","200","121,57","115,5","125,23","125,23|115,5|123,97","162810","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari",
"159","muhasebe","admin/muhasebe/tanimlar/logo-turleri","filament.admin.muhasebe.resources.tanimlar.logo-turleri.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeLogoTuruTanimKaynagi\Pages\ListMuhasebeLogoTurleri","200","121,53","116,32","129,44","129,44|118,82|116,32","160789","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/logo-turleri",
"160","muhasebe","admin/muhasebe/stok","filament.admin.muhasebe.pages.stok","App\Filament\Clusters\Muhasebe\Pages\Stok","200","121,34","78,4","190,71","190,71|94,91|78,4","111840","http://localhost/yalova-kamera/admin/muhasebe/stok",
"161","ayarlar","admin/ayarlar","filament.admin.ayarlar","App\Filament\Clusters\Ayarlar","200","121,29","78,97","204,81","204,81|80,09|78,97","110812","http://localhost/yalova-kamera/admin/ayarlar",
"162","teknik-servis","admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis","filament.admin.teknik-servis.resources.servis-kayitlari.tamamlanan_dis_servis","App\Filament\Clusters\TeknikServis\Resources\TeknikServisKaydiKaynagi\Pages\TeknikServisKayitlariTamamlananDisServisSayfasi","200","121,24","101,34","139,76","139,76|101,34|122,64","146008","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayitlari/liste/tamamlanan-dis-servis",
"163","muhasebe","admin/muhasebe/tanimlar/tasarimlar","filament.admin.muhasebe.resources.tanimlar.tasarimlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeTasarimTanimKaynagi\Pages\ListMuhasebeTasarimlari","200","120,74","111,79","132,57","111,79|132,57|117,87","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/tasarimlar",
"164","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/create","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.create","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\CreateDovizKuru","200","120,74","107,72","133,22","133,22|121,29|107,72","183021","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/create",
"165","muhasebe","admin/muhasebe/fatura-kaynagis/create/gider-faturasi","filament.admin.muhasebe.resources.fatura-kaynagis.createGider","App\Filament\Clusters\Muhasebe\Resources\FaturaKaynagi\Pages\CreateGiderFaturasi","200","120,43","113,5","126,67","121,11|126,67|113,5","192199","http://localhost/yalova-kamera/admin/muhasebe/fatura-kaynagis/create/gider-faturasi",
"166","muhasebe","admin/muhasebe/tanimlar/varyantlar","filament.admin.muhasebe.resources.tanimlar.varyantlar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeVaryantTanimKaynagi\Pages\ListMuhasebeVaryantlari","200","120,39","113,61","131,35","131,35|116,2|113,61","160766","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/varyantlar",
"167","teknik-servis","admin/teknik-servis/servis-kayit/servis-ekle","filament.admin.teknik-servis.pages.servis-kayit.servis-ekle","App\Filament\Clusters\TeknikServis\Pages\ServisEkle","200","119,54","76,52","173,83","173,83|76,52|108,26","111993","http://localhost/yalova-kamera/admin/teknik-servis/servis-kayit/servis-ekle",
"168","personel-takip","admin/personel-takip/tanimlar/gorevler/create","filament.admin.personel-takip.resources.tanimlar.gorevler.create","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\CreatePersonelGorev","200","119,5","104,26","140,63","113,61|140,63|104,26","153169","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler/create",
"169","muhasebe","admin/muhasebe/tanimlar/markalar","filament.admin.muhasebe.resources.tanimlar.markalar.index","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\ListMuhasebeMarkalari","200","119,33","107,7","131,83","131,83|107,7|118,48","160767","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar",
"170","muhasebe","admin/muhasebe/finans/bankalar","filament.admin.muhasebe.pages.finans.bankalar","App\Filament\Clusters\Muhasebe\Pages\Bankalar","200","119,16","116,9","122,33","122,33|118,24|116,9","166900","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari",
"171","personel-takip","admin/personel-takip/tanimlar/gorevler","filament.admin.personel-takip.resources.tanimlar.gorevler.index","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\ListPersonelGorevleri","200","119,1","113,52","123,53","113,52|123,53|120,25","154699","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler",
