"rank","module","uri","uri_template","name","action","model","record_key","status","avg_ms","min_ms","max_ms","runs_ms","bytes","final_url","error"
"11","muhasebe","admin/muhasebe/finans/poslar/1/edit","admin/muhasebe/finans/poslar/{record}/edit","filament.admin.muhasebe.resources.finans.poslar.edit","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\EditPosHesabi","App\Models\Muhasebe\PosHesabi","1","200","1963,42","1963,42","1963,42","1963.42","220921","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/1/edit",
"12","personel-takip","admin/personel-takip/tanimlar/vardiya-sablonlari/1/edit","admin/personel-takip/tanimlar/vardiya-sablonlari/{record}/edit","filament.admin.personel-takip.resources.tanimlar.vardiya-sablonlari.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelVardiyaSablonuKaynagi\Pages\EditPersonelVardiyaSablonu","App\Models\Personel\PersonelVardiyaSablonu","1","200","1918,69","1918,69","1918,69","1918.69","153403","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/vardiya-sablonlari/1/edit",
"13","muhasebe","admin/muhasebe/stok/stok-kategorileri/1/edit","admin/muhasebe/stok/stok-kategorileri/{record}/edit","filament.admin.muhasebe.resources.stok.stok-kategorileri.edit","App\Filament\Clusters\Muhasebe\Resources\StokKategoriKaynagi\Pages\EditStokKategorisi","App\Models\Muhasebe\StokKategorisi","1","200","1888,13","1888,13","1888,13","1888.13","154843","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-kategorileri/1/edit",
"14","sistem-firmalar","admin/sistem-firmalar/1/edit","admin/sistem-firmalar/{record}/edit","filament.admin.resources.sistem-firmalar.edit","App\Filament\Resources\FirmaYonetimKaynagi\Pages\FirmaDuzenle","App\Models\Firma","1","200","1872,74","1872,74","1872,74","1872.74","158587","http://localhost/yalova-kamera/admin/sistem-firmalar/1/edit",
"15","sistem-kullanicilar","admin/sistem-kullanicilar/1","admin/sistem-kullanicilar/{record}","filament.admin.resources.sistem-kullanicilar.view","App\Filament\Resources\UserResource\Pages\ViewUser","App\Models\User","1","200","1802,55","1802,55","1802,55","1802.55","133841","http://localhost/yalova-kamera/admin/sistem-kullanicilar/1",
"16","personel-takip","admin/personel-takip/personeller/1/edit","admin/personel-takip/personeller/{record}/edit","filament.admin.personel-takip.resources.personeller.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelKaynagi\Pages\EditPersonel","App\Models\Personel\Personel","1","200","1783,41","1783,41","1783,41","1783.41","222845","http://localhost/yalova-kamera/admin/personel-takip/personeller/1/edit",
"17","muhasebe","admin/muhasebe/stok/stok-listesi/1","admin/muhasebe/stok/stok-listesi/{record}","filament.admin.muhasebe.resources.stok.stok-listesi.view","App\Filament\Clusters\Muhasebe\Resources\StokKartiKaynagi\Pages\ViewStokKarti","App\Models\Muhasebe\StokKarti","1","200","1774,73","1774,73","1774,73","1774.73","248082","http://localhost/yalova-kamera/admin/muhasebe/stok/stok-listesi/1",
"18","muhasebe","admin/muhasebe/cari-yonetimi/cariler/1/edit","admin/muhasebe/cari-yonetimi/cariler/{record}/edit","filament.admin.muhasebe.resources.cari-yonetimi.cariler.edit","App\Filament\Clusters\Muhasebe\Resources\CariKartiKaynagi\Pages\EditCari","App\Models\Muhasebe\Cari","1","200","1741,32","1741,32","1741,32","1741.32","212269","http://localhost/yalova-kamera/admin/muhasebe/cari-yonetimi/cariler/1/edit",
"19","muhasebe","admin/muhasebe/finans/poslar/1","admin/muhasebe/finans/poslar/{record}","filament.admin.muhasebe.resources.finans.poslar.view","App\Filament\Clusters\Muhasebe\Resources\PosHesabiKaynagi\Pages\ViewPosHesabi","App\Models\Muhasebe\PosHesabi","1","200","1740,8","1740,8","1740,8","1740.8","188130","http://localhost/yalova-kamera/admin/muhasebe/finans/poslar/1",
"20","personel-takip","admin/personel-takip/tanimlar/departmanlar/1/edit","admin/personel-takip/tanimlar/departmanlar/{record}/edit","filament.admin.personel-takip.resources.tanimlar.departmanlar.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelDepartmanKaynagi\Pages\EditPersonelDepartman","App\Models\Personel\PersonelDepartmani","1","200","1717,96","1717,96","1717,96","1717.96","145799","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/departmanlar/1/edit",
"21","muhasebe","admin/muhasebe/finans/kasa-hesaplari/1/edit","admin/muhasebe/finans/kasa-hesaplari/{record}/edit","filament.admin.muhasebe.resources.finans.kasa-hesaplari.edit","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\EditKasaHesabi","App\Models\Muhasebe\KasaHesabi","1","200","1714,6","1714,6","1714,6","1714.6","163661","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari/1/edit",
"22","personel-takip","admin/personel-takip/tanimlar/subeler/1/edit","admin/personel-takip/tanimlar/subeler/{record}/edit","filament.admin.personel-takip.resources.tanimlar.subeler.edit","App\Filament\Clusters\PersonelTakip\Resources\SubeKaynagi\Pages\EditSube","App\Models\Sube","1","200","1703,94","1703,94","1703,94","1703.94","143434","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/subeler/1/edit",
"23","muhasebe","admin/muhasebe/finans/banka-hesaplari/1","admin/muhasebe/finans/banka-hesaplari/{record}","filament.admin.muhasebe.resources.finans.banka-hesaplari.view","App\Filament\Clusters\Muhasebe\Resources\BankaHesabiKaynagi\Pages\ViewBankaHesabi","App\Models\Muhasebe\BankaHesabi","1","200","1696,97","1696,97","1696,97","1696.97","165297","http://localhost/yalova-kamera/admin/muhasebe/finans/banka-hesaplari/1",
"24","teklif-yonetimi","admin/teklif-yonetimi/sablonlar/1/preview","admin/teklif-yonetimi/sablonlar/{record}/preview","filament.admin.teklif-yonetimi.resources.sablonlar.preview","App\Filament\Clusters\TeklifYonetimi\Resources\TeklifSablonKaynagi\Pages\PreviewTeklifSablonu","App\Models\TeklifYonetimi\TeklifBaskiSablonu","1","200","1695,22","1695,22","1695,22","1695.22","162414","http://localhost/yalova-kamera/admin/teklif-yonetimi/sablonlar/1/preview",
"25","sistem-planlar","admin/sistem-planlar/1/edit","admin/sistem-planlar/{record}/edit","filament.admin.resources.sistem-planlar.edit","App\Filament\Resources\PlanYonetimKaynagi\Pages\PlanDuzenle","App\Models\Plan","1","200","1693,46","1693,46","1693,46","1693.46","144828","http://localhost/yalova-kamera/admin/sistem-planlar/1/edit",
"26","personel-takip","admin/personel-takip/tanimlar/gorevler/1/edit","admin/personel-takip/tanimlar/gorevler/{record}/edit","filament.admin.personel-takip.resources.tanimlar.gorevler.edit","App\Filament\Clusters\PersonelTakip\Resources\PersonelGorevKaynagi\Pages\EditPersonelGorev","App\Models\Personel\PersonelGorevi","1","200","1693,09","1693,09","1693,09","1693.09","154123","http://localhost/yalova-kamera/admin/personel-takip/tanimlar/gorevler/1/edit",
"27","web","admin/web/urunler/urun-kategorileri/1/edit","admin/web/urunler/urun-kategorileri/{record}/edit","filament.admin.web.resources.urunler.urun-kategorileri.edit","App\Filament\Clusters\Web\Resources\UrunKategoriKaynagi\Pages\EditUrunKategorisi","App\Models\Muhasebe\StokKategorisi","1","200","1681,14","1681,14","1681,14","1681.14","154895","http://localhost/yalova-kamera/admin/web/urunler/urun-kategorileri/1/edit",
"28","muhasebe","admin/muhasebe/tanimlar/birimler/1/edit","admin/muhasebe/tanimlar/birimler/{record}/edit","filament.admin.muhasebe.resources.tanimlar.birimler.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\BirimTanimKaynagi\Pages\EditBirim","App\Models\Muhasebe\Birim","1","200","1678,88","1678,88","1678,88","1678.88","137679","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/birimler/1/edit",
"29","muhasebe","admin/muhasebe/tanimlar/doviz-kurlari/1/edit","admin/muhasebe/tanimlar/doviz-kurlari/{record}/edit","filament.admin.muhasebe.resources.tanimlar.doviz-kurlari.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\DovizKuruTanimKaynagi\Pages\EditDovizKuru","App\Models\Muhasebe\DovizKuru","1","200","1678,06","1678,06","1678,06","1678.06","175708","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/doviz-kurlari/1/edit",
"30","sistem-roller","admin/sistem-roller/1","admin/sistem-roller/{record}","filament.admin.resources.sistem-roller.view","App\Filament\Resources\RoleResource\Pages\ViewRole","App\Models\Rol","1","200","1677,58","1677,58","1677,58","1677.58","138228","http://localhost/yalova-kamera/admin/sistem-roller/1",
"31","muhasebe","admin/muhasebe/tanimlar/para-birimleri/1/edit","admin/muhasebe/tanimlar/para-birimleri/{record}/edit","filament.admin.muhasebe.resources.tanimlar.para-birimleri.edit","App\Filament\Clusters\Muhasebe\Resources\ParaBirimiTanimKaynagi\Pages\EditParaBirimi","App\Models\Muhasebe\ParaBirimi","1","200","1677,34","1677,34","1677,34","1677.34","137744","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/para-birimleri/1/edit",
"32","muhasebe","admin/muhasebe/tanimlar/markalar/1/edit","admin/muhasebe/tanimlar/markalar/{record}/edit","filament.admin.muhasebe.resources.tanimlar.markalar.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\MuhasebeMarkaTanimKaynagi\Pages\EditMuhasebeMarka","App\Models\Muhasebe\MuhasebeMarka","1","200","1675,75","1675,75","1675,75","1675.75","143364","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/markalar/1/edit",
"33","sistem-yetkiler","admin/sistem-yetkiler/1/edit","admin/sistem-yetkiler/{record}/edit","filament.admin.resources.sistem-yetkiler.edit","App\Filament\Resources\YetkiYonetimKaynagi\Pages\YetkiDuzenle","App\Models\Yetki","1","200","1674,97","1674,97","1674,97","1674.97","137088","http://localhost/yalova-kamera/admin/sistem-yetkiler/1/edit",
"34","teknik-servis","admin/teknik-servis/tanimlar/servis-durumlari/7/edit","admin/teknik-servis/tanimlar/servis-durumlari/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.servis-durumlari.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisDurumuTanimKaynagi\Pages\EditTeknikServisDurumu","App\Models\TeknikServis\TeknikServisDurumTanimi","7","200","1667,94","1667,94","1667,94","1667.94","156603","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/servis-durumlari/7/edit",
"35","teknik-servis","admin/teknik-servis/tanimlar/cihazlar/1/edit","admin/teknik-servis/tanimlar/cihazlar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.cihazlar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisCihazKaynagi\Pages\EditTeknikServisCihazi","App\Models\TeknikServis\TeknikServisCihazTanimi","1","200","1667,84","1667,84","1667,84","1667.84","141723","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/cihazlar/1/edit",
"36","teknik-servis","admin/teknik-servis/tanimlar/arizalar/1/edit","admin/teknik-servis/tanimlar/arizalar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.arizalar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisArizaKaynagi\Pages\EditTeknikServisArizasi","App\Models\TeknikServis\TeknikServisArizaTanimi","1","200","1664,56","1664,56","1664,56","1664.56","148779","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/arizalar/1/edit",
"37","sistem-roller","admin/sistem-roller/1/edit","admin/sistem-roller/{record}/edit","filament.admin.resources.sistem-roller.edit","App\Filament\Resources\RoleResource\Pages\EditRole","App\Models\Rol","1","200","1660,62","1660,62","1660,62","1660.62","147125","http://localhost/yalova-kamera/admin/sistem-roller/1/edit",
"38","teknik-servis","admin/teknik-servis/tanimlar/aksesuarlar/1/edit","admin/teknik-servis/tanimlar/aksesuarlar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.aksesuarlar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisAksesuarKaynagi\Pages\EditTeknikServisAksesuar","App\Models\TeknikServis\TeknikServisAksesuarTanimi","1","200","1645,2","1645,2","1645,2","1645.2","141744","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/aksesuarlar/1/edit",
"39","sistem-kullanicilar","admin/sistem-kullanicilar/1/edit","admin/sistem-kullanicilar/{record}/edit","filament.admin.resources.sistem-kullanicilar.edit","App\Filament\Resources\UserResource\Pages\EditUser","App\Models\User","1","200","1641,24","1641,24","1641,24","1641.24","143006","http://localhost/yalova-kamera/admin/sistem-kullanicilar/1/edit",
"40","teknik-servis","admin/teknik-servis/tanimlar/markalar/1/edit","admin/teknik-servis/tanimlar/markalar/{record}/edit","filament.admin.teknik-servis.resources.tanimlar.markalar.edit","App\Filament\Clusters\TeknikServis\Resources\TeknikServisMarkaKaynagi\Pages\EditTeknikServisMarkasi","App\Models\TeknikServis\TeknikServisMarkaTanimi","1","200","1640,99","1640,99","1640,99","1640.99","141696","http://localhost/yalova-kamera/admin/teknik-servis/tanimlar/markalar/1/edit",
"41","sistem-moduller","admin/sistem-moduller/1/edit","admin/sistem-moduller/{record}/edit","filament.admin.resources.sistem-moduller.edit","App\Filament\Resources\ModulYonetimKaynagi\Pages\ModulDuzenle","App\Models\Modul","1","200","1637,26","1637,26","1637,26","1637.26","133895","http://localhost/yalova-kamera/admin/sistem-moduller/1/edit",
"42","muhasebe","admin/muhasebe/finans/kasa-hesaplari/1","admin/muhasebe/finans/kasa-hesaplari/{record}","filament.admin.muhasebe.resources.finans.kasa-hesaplari.view","App\Filament\Clusters\Muhasebe\Resources\KasaHesabiKaynagi\Pages\ViewKasaHesabi","App\Models\Muhasebe\KasaHesabi","1","200","1631,65","1631,65","1631,65","1631.65","156353","http://localhost/yalova-kamera/admin/muhasebe/finans/kasa-hesaplari/1",
"43","product-categories","admin/product-categories/1/edit","admin/product-categories/{record}/edit","filament.admin.resources.product-categories.edit","App\Filament\Resources\ProductCategoryResource\Pages\EditProductCategory","App\Models\ProductCategory","1","500","1619,14","1619,14","1619,14","1619.14","0","http://localhost/yalova-kamera/admin/product-categories/1/edit","Uzak sunucu hata döndürdü: (500) İç Sunucu Hatası."
"44","muhasebe","admin/muhasebe/tanimlar/vergi-oranlari/1/edit","admin/muhasebe/tanimlar/vergi-oranlari/{record}/edit","filament.admin.muhasebe.resources.tanimlar.vergi-oranlari.edit","App\Filament\Clusters\Muhasebe\Resources\Tanimlar\VergiOraniTanimKaynagi\Pages\EditVergiOrani","App\Models\Muhasebe\VergiOrani","1","200","1607,36","1607,36","1607,36","1607.36","141226","http://localhost/yalova-kamera/admin/muhasebe/tanimlar/vergi-oranlari/1/edit",
"45","products","admin/products/1/edit","admin/products/{record}/edit","filament.admin.resources.products.edit","App\Filament\Resources\ProductResource\Pages\EditProduct","App\Models\Product","1","500","1550,25","1550,25","1550,25","1550.25","0","http://localhost/yalova-kamera/admin/products/1/edit","Uzak sunucu hata döndürdü: (500) İç Sunucu Hatası."
"46","web","admin/web/urunler/urun-listesi/1/edit","admin/web/urunler/urun-listesi/{record}/edit","filament.admin.web.resources.urunler.urun-listesi.edit","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\EditUrun","App\Models\Muhasebe\StokKarti","1","404","1540,28","1540,28","1540,28","1540.28","0","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/1/edit","Uzak sunucu hata döndürdü: (404) Bulunamadı."
"47","web","admin/web/urunler/urun-listesi/1","admin/web/urunler/urun-listesi/{record}","filament.admin.web.resources.urunler.urun-listesi.view","App\Filament\Clusters\Web\Resources\UrunKaynagi\Pages\ViewUrun","App\Models\Muhasebe\StokKarti","1","404","1531,75","1531,75","1531,75","1531.75","0","http://localhost/yalova-kamera/admin/web/urunler/urun-listesi/1","Uzak sunucu hata döndürdü: (404) Bulunamadı."
